Time (s from start),LDR Value,Marker
81.21,231,
81.212,221,
81.214,223,
81.216,242,
81.218,264,
81.22,284,
81.222,301,
81.224,314,
81.226,325,
81.228,335,
81.23,332,
81.232,317,
81.234,301,
81.236,283,
81.238,266,
81.24,252,
81.242,239,
81.244,227,
81.246,219,
81.248,228,
81.25,250,
81.252,271,
81.254,290,
81.256,306,
81.258,319,
81.26,329,
81.262,336,
81.264,327,
81.266,311,
81.268,294,
81.27,277,
81.272,262,
81.274,247,
81.276,234,
81.278,224,
81.28,220,
81.282,234,
81.284,257,
81.286,278,
81.288,296,
81.29,311,
81.292,322,
81.294,332,
81.296,335,
81.298,323,
81.3,306,
81.302,288,
81.304,272,
81.306,257,
81.308,243,
81.31,231,
81.312,221,
81.314,224,
81.316,242,
81.318,265,
81.32,285,
81.322,301,
81.324,315,
81.326,326,
81.328,334,
81.33,332,
81.332,317,
81.334,300,
81.336,284,
81.338,267,
81.34,252,
81.342,239,
81.344,227,
81.346,219,
81.348,228,
81.35,249,
81.352,272,
81.354,291,
81.356,306,
81.358,319,
81.36,328,
81.362,336,
81.364,328,
81.366,312,
81.368,294,
81.37,277,
81.372,262,
81.374,248,
81.376,236,
81.378,223,
81.38,220,
81.382,234,
81.384,257,
81.386,277,
81.388,296,
81.39,311,
81.392,323,
81.394,332,
81.396,335,
81.398,323,
81.4,306,
81.402,288,
81.404,272,
81.406,257,
81.408,244,
81.41,231,
81.412,220,
81.414,224,
81.416,241,
81.418,265,
81.42,285,
81.422,302,
81.424,315,
81.426,326,
81.428,335,
81.43,332,
81.432,319,
81.434,301,
81.436,283,
81.438,267,
81.44,252,
81.442,239,
81.444,227,
81.446,219,
81.448,228,
81.45,250,
81.452,272,
81.454,291,
81.456,307,
81.458,318,
81.46,329,
81.462,336,
81.464,327,
81.466,312,
81.468,295,
81.47,277,
81.472,262,
81.474,248,
81.476,235,
81.478,224,
81.48,220,
81.482,234,
81.484,256,
81.486,279,
81.488,296,
81.49,311,
81.492,322,
81.494,332,
81.496,335,
81.498,323,
81.5,306,
81.502,288,
81.504,272,
81.506,257,
81.508,243,
81.51,232,
81.512,221,
81.514,224,
81.516,242,
81.518,264,
81.52,285,
81.522,302,
81.524,315,
81.526,326,
81.528,334,
81.53,332,
81.532,317,
81.534,300,
81.536,283,
81.538,268,
81.54,252,
81.542,239,
81.544,227,
81.546,219,
81.548,228,
81.55,249,
81.552,272,
81.554,291,
81.556,307,
81.558,319,
81.56,329,
81.562,336,
81.564,328,
81.566,310,
81.568,294,
81.57,278,
81.572,262,
81.574,248,
81.576,236,
81.578,224,
81.58,220,
81.582,235,
81.584,257,
81.586,279,
81.588,297,
81.59,311,
81.592,322,
81.594,333,
81.596,336,
81.598,323,
81.6,306,
81.602,289,
81.604,271,
81.606,257,
81.608,243,
81.61,231,
81.612,220,
81.614,223,
81.616,242,
81.618,265,
81.62,285,
81.622,302,
81.624,315,
81.626,326,
81.628,335,
81.63,332,
81.632,318,
81.634,300,
81.636,283,
81.638,267,
81.64,252,
81.642,239,
81.644,227,
81.646,219,
81.648,228,
81.65,250,
81.652,272,
81.654,291,
81.656,307,
81.658,319,
81.66,329,
81.662,337,
81.664,328,
81.666,312,
81.668,294,
81.67,278,
81.672,262,
81.674,248,
81.676,235,
81.678,224,
81.68,220,
81.682,235,
81.684,257,
81.686,279,
81.688,297,
81.69,311,
81.692,323,
81.694,333,
81.696,335,
81.698,323,
81.7,306,
81.702,288,
81.704,272,
81.706,257,
81.708,244,
81.71,231,
81.712,220,
81.714,225,
81.716,242,
81.718,265,
81.72,285,end_13
81.722,302,
81.724,315,
81.726,326,
81.728,334,
81.73,332,
81.732,317,
81.734,300,
81.736,283,
81.738,267,
81.74,253,
81.742,239,
81.744,228,
81.746,219,
81.748,229,
81.75,249,
81.752,272,
81.754,292,
81.756,307,
81.758,319,
81.76,329,
81.762,337,
81.764,328,
81.766,312,
81.768,294,
81.77,278,
81.772,262,
81.774,248,
81.776,235,
81.778,224,
81.78,220,
81.782,235,
81.784,258,
81.786,279,
81.788,296,
81.79,311,
81.792,323,
81.794,332,
81.796,338,
81.798,333,
81.8,326,
81.802,319,
81.804,312,
81.806,305,
81.808,301,
81.81,296,
81.812,291,
81.814,288,
81.816,284,
81.818,280,
81.82,278,
81.822,276,
81.824,274,
81.826,270,
81.828,270,
81.83,268,
81.832,265,
81.834,262,
81.836,259,
81.838,257,
81.84,254,
81.842,252,
81.844,250,
81.846,249,
81.848,247,
81.85,247,
81.852,247,
81.854,248,
81.856,247,
81.858,247,
81.86,248,
81.862,248,
81.864,246,
81.866,244,
81.868,244,
81.87,242,
81.872,241,
81.874,241,
81.876,238,
81.878,238,
81.88,237,
81.882,238,
81.884,238,
81.886,238,
81.888,239,
81.89,240,
81.892,239,
81.894,241,
81.896,239,
81.898,240,
81.9,238,
81.902,238,
81.904,236,
81.906,236,
81.908,235,
81.91,235,
81.912,234,
81.914,234,
81.916,233,
81.918,234,
81.92,235,
81.922,235,
81.924,236,
81.926,236,
81.928,237,
81.93,237,
81.932,237,
81.934,236,
81.936,235,
81.938,234,
81.94,234,
81.942,232,
81.944,232,
81.946,232,
81.948,232,
81.95,232,
81.952,233,
81.954,234,
81.956,234,
81.958,235,
81.96,234,
81.962,236,
81.964,235,
81.966,235,
81.968,234,
81.97,233,
81.972,233,
81.974,232,
81.976,231,
81.978,230,
81.98,230,
81.982,231,
81.984,231,
81.986,231,
81.988,233,
81.99,233,
81.992,234,
81.994,235,
81.996,234,
81.998,233,
82.0,234,
82.002,232,
82.004,232,
82.006,232,
82.008,231,
82.01,230,
82.012,230,
82.014,230,
82.016,230,
82.018,231,
82.02,231,
82.022,232,
82.024,232,
82.026,234,
82.028,233,
82.03,234,
82.032,233,
82.034,232,
82.036,232,
82.038,231,
82.04,230,
82.042,230,
82.044,230,
82.046,228,
82.048,230,
82.05,231,
82.052,230,
82.054,231,
82.056,232,
82.058,231,
82.06,232,
82.062,233,
82.064,232,
82.066,233,
82.068,232,
82.07,231,
82.072,231,
82.074,230,
82.076,228,
82.078,229,
82.08,229,
82.082,229,
82.084,230,
82.086,229,
82.088,230,
82.09,231,
82.092,232,
82.094,232,
82.096,232,
82.098,232,
82.1,231,
82.102,231,
82.104,229,
82.106,230,
82.108,229,
82.11,229,
82.112,229,
82.114,229,
82.116,229,
82.118,230,
82.12,230,
82.122,230,
82.124,231,
82.126,230,
82.128,232,
82.13,232,
82.132,231,
82.134,231,
82.136,230,
82.138,229,
82.14,229,
82.142,229,
82.144,228,
82.146,229,
82.148,229,
82.15,229,
82.152,229,
82.154,230,
82.156,231,
82.158,231,
82.16,231,
82.162,231,
82.164,231,
82.166,231,
82.168,230,
82.17,230,
82.172,230,
82.174,230,
82.176,229,
82.178,228,
82.18,228,
82.182,229,
82.184,228,
82.186,229,
82.188,230,
82.19,230,
82.192,231,
82.194,231,
82.196,231,
82.198,231,
82.2,230,
82.202,230,
82.204,229,
82.206,229,
82.208,228,
82.21,229,
82.212,229,
82.214,228,
82.216,230,
82.218,229,
82.22,230,
82.222,230,
82.224,230,
82.226,230,
82.228,230,
82.23,231,
82.232,231,
82.234,230,
82.236,230,
82.238,229,
82.24,228,
82.242,228,
82.244,228,
82.246,228,
82.248,228,
82.25,229,
82.252,229,
82.254,230,
82.256,230,
82.258,230,
82.26,230,
82.262,231,
82.264,230,
82.266,229,
82.268,229,
82.27,230,
82.272,229,
82.274,228,
82.276,228,
82.278,228,
82.28,228,
82.282,228,
82.284,228,
82.286,228,
82.288,229,
82.29,230,
82.292,230,
82.294,231,
82.296,230,
82.298,231,
82.3,229,
82.302,229,
82.304,229,
82.306,229,
82.308,228,
82.31,228,
82.312,227,
82.314,228,
82.316,228,
82.318,229,
82.32,229,
82.322,229,
82.324,230,
82.326,229,
82.328,230,
82.33,230,
82.332,230,
82.334,229,
82.336,230,
82.338,229,
82.34,229,
82.342,228,
82.344,228,
82.346,228,
82.348,228,
82.35,228,
82.352,229,
82.354,230,
82.356,229,
82.358,229,
82.36,230,
82.362,230,
82.364,229,
82.366,230,
82.368,229,
82.37,229,
82.372,229,
82.374,229,
82.376,228,
82.378,228,
82.38,228,
82.382,228,
82.384,228,
82.386,229,
82.388,229,
82.39,228,
82.392,230,
82.394,230,
82.396,231,
82.398,230,
82.4,229,
82.402,229,
82.404,228,
82.406,229,
82.408,228,
82.41,228,
82.412,228,
82.414,228,
82.416,228,
82.418,228,
82.42,229,
82.422,228,
82.424,229,
82.426,230,
82.428,229,
82.43,230,
82.432,229,
82.434,229,
82.436,229,
82.438,228,
82.44,228,
82.442,228,
82.444,228,
82.446,227,
82.448,228,
82.45,228,
82.452,228,
82.454,229,
82.456,230,
82.458,229,
82.46,229,
82.462,229,
82.464,229,
82.466,229,
82.468,229,
82.47,228,
82.472,228,
82.474,229,
82.476,228,
82.478,228,
82.48,229,
82.482,228,
82.484,228,
82.486,228,
82.488,229,
82.49,229,
82.492,229,
82.494,230,
82.496,230,
82.498,229,
82.5,229,
82.502,229,
82.504,228,
82.506,228,
82.508,228,
82.51,228,
82.512,228,
82.514,228,
82.516,229,
82.518,228,
82.52,228,
82.522,229,
82.524,229,
82.526,229,
82.528,230,
82.53,230,
82.532,229,
82.534,229,
82.536,228,
82.538,228,
82.54,228,
82.542,227,
82.544,227,
82.546,227,
82.548,228,
82.55,228,
82.552,228,
82.554,228,
82.556,228,
82.558,229,
82.56,229,
82.562,229,
82.564,229,
82.566,229,
82.568,228,
82.57,229,
82.572,228,
82.574,228,
82.576,228,
82.578,227,
82.58,227,
82.582,228,
82.584,227,
82.586,228,
82.588,228,
82.59,229,
82.592,229,
82.594,229,
82.596,229,
82.598,229,
82.6,229,
82.602,229,
82.604,228,
82.606,227,
82.608,228,
82.61,227,
82.612,228,
82.614,228,
82.616,228,
82.618,228,
82.62,228,
82.622,228,
82.624,229,
82.626,229,
82.628,229,
82.63,229,
82.632,229,
82.634,229,
82.636,229,
82.638,228,
82.64,228,
82.642,228,
82.644,228,
82.646,228,
82.648,228,
82.65,227,
82.652,229,
82.654,229,
82.656,229,
82.658,229,
82.66,229,
82.662,229,
82.664,230,
82.666,229,
82.668,229,
82.67,228,
82.672,228,
82.674,229,
82.676,228,
82.678,228,
82.68,227,
82.682,227,
82.684,228,
82.686,229,
82.688,228,
82.69,228,
82.692,229,
82.694,229,
82.696,229,
82.698,230,
82.7,229,
82.702,228,
82.704,229,
82.706,228,
82.708,227,
82.71,228,
82.712,228,
82.714,228,
82.716,229,
82.718,228,
82.72,228,
82.722,228,
82.724,229,
82.726,229,
82.728,230,
82.73,229,
82.732,229,
82.734,228,
82.736,228,
82.738,228,
82.74,228,
82.742,227,
82.744,228,
82.746,227,
82.748,227,
82.75,228,
82.752,228,
82.754,229,
82.756,228,
82.758,229,
82.76,229,
82.762,229,
82.764,229,
82.766,229,
82.768,228,
82.77,228,
82.772,228,
82.774,228,
82.776,228,
82.778,227,
82.78,228,
82.782,227,
82.784,227,
82.786,228,
82.788,228,
82.79,229,
82.792,229,
82.794,228,
82.796,229,
82.798,229,
82.8,228,
82.802,228,
82.804,228,
82.806,227,
82.808,228,
82.81,228,
82.812,228,
82.814,227,
82.816,227,
82.818,228,
82.82,228,
82.822,228,
82.824,229,
82.826,229,
82.828,229,
82.83,229,
82.832,228,
82.834,228,
82.836,228,
82.838,228,
82.84,228,
82.842,227,
82.844,228,
82.846,228,
82.848,228,
82.85,228,
82.852,228,
82.854,228,
82.856,228,
82.858,229,
82.86,229,
82.862,229,
82.864,229,
82.866,228,
82.868,229,
82.87,228,
82.872,227,
82.874,228,
82.876,227,
82.878,228,
82.88,228,
82.882,227,
82.884,227,
82.886,228,
82.888,228,
82.89,229,
82.892,229,
82.894,229,
82.896,229,
82.898,229,
82.9,229,
82.902,227,
82.904,228,
82.906,228,
82.908,228,
82.91,227,
82.912,228,
82.914,228,
82.916,227,
82.918,228,
82.92,227,
82.922,228,
82.924,228,
82.926,229,
82.928,229,
82.93,229,
82.932,229,
82.934,229,
82.936,228,
82.938,228,
82.94,227,
82.942,228,
82.944,227,
82.946,227,
82.948,228,
82.95,228,
82.952,228,
82.954,228,
82.956,228,
82.958,228,
82.96,228,
82.962,228,
82.964,228,
82.966,228,
82.968,229,
82.97,228,
82.972,228,
82.974,228,
82.976,228,
82.978,227,
82.98,227,
82.982,229,
82.984,227,
82.986,228,
82.988,228,
82.99,228,
82.992,229,
82.994,228,
82.996,230,
82.998,229,
83.0,228,
83.002,228,
83.004,228,
83.006,227,
83.008,227,
83.01,227,
83.012,228,
83.014,227,
83.016,228,
83.018,228,
83.02,228,
83.022,228,
83.024,228,
83.026,228,
83.028,228,
83.03,228,
83.032,229,
83.034,228,
83.036,228,
83.038,228,
83.04,227,
83.042,228,
83.044,227,
83.046,228,
83.048,227,
83.05,227,
83.052,228,
83.054,228,
83.056,228,
83.058,228,
83.06,228,
83.062,229,
83.064,228,
83.066,229,
83.068,228,
83.07,228,
83.072,229,
83.074,228,
83.076,227,
83.078,227,
83.08,227,
83.082,227,
83.084,227,
83.086,228,
83.088,228,
83.09,228,
83.092,229,
83.094,229,
83.096,229,
83.098,228,
83.1,228,
83.102,228,
83.104,228,
83.106,228,
83.108,228,
83.11,227,
83.112,228,
83.114,227,
83.116,227,
83.118,227,
83.12,228,
83.122,228,
83.124,228,
83.126,228,
83.128,228,
83.13,228,
83.132,228,
83.134,228,
83.136,227,
83.138,228,
83.14,228,
83.142,227,
83.144,228,
83.146,227,
83.148,228,
83.15,227,
83.152,228,
83.154,228,
83.156,228,
83.158,229,
83.16,228,
83.162,228,
83.164,228,
83.166,228,
83.168,228,
83.17,228,
83.172,228,
83.174,227,
83.176,228,
83.178,227,
83.18,227,
83.182,227,
83.184,227,
83.186,228,
83.188,228,
83.19,228,
83.192,228,
83.194,228,
83.196,229,
83.198,228,
83.2,228,
83.202,228,
83.204,227,
83.206,229,
83.208,227,
83.21,227,
83.212,228,
83.214,228,
83.216,227,
83.218,228,
83.22,228,
83.222,228,
83.224,228,
83.226,229,
83.228,228,
83.23,228,
83.232,228,
83.234,228,
83.236,229,
83.238,228,
83.24,227,
83.242,227,
83.244,227,
83.246,227,
83.248,227,
83.25,228,
83.252,228,
83.254,227,
83.256,228,
83.258,228,
83.26,228,
83.262,228,
83.264,228,
83.266,228,
83.268,228,
83.27,228,
83.272,227,
83.274,227,
83.276,227,
83.278,227,
83.28,227,
83.282,227,
83.284,227,
83.286,227,
83.288,228,
83.29,228,
83.292,227,
83.294,229,
83.296,229,
83.298,228,
83.3,228,
83.302,228,
83.304,227,
83.306,228,
83.308,227,
83.31,227,
83.312,228,
83.314,228,
83.316,228,
83.318,228,
83.32,228,
83.322,227,
83.324,227,
83.326,228,
83.328,228,
83.33,228,
83.332,228,
83.334,228,
83.336,228,
83.338,228,
83.34,227,
83.342,227,
83.344,228,
83.346,228,
83.348,228,
83.35,228,
83.352,228,
83.354,228,
83.356,228,
83.358,228,
83.36,230,
83.362,228,
83.364,228,
83.366,227,
83.368,228,
83.37,228,
83.372,227,
83.374,228,
83.376,228,
83.378,228,
83.38,227,
83.382,227,
83.384,226,
83.386,228,
83.388,228,
83.39,228,
83.392,228,
83.394,228,
83.396,228,
83.398,228,
83.4,228,
83.402,228,
83.404,227,
83.406,228,
83.408,228,
83.41,227,
83.412,228,
83.414,228,
83.416,228,
83.418,227,
83.42,228,
83.422,228,
83.424,227,
83.426,228,
83.428,228,
83.43,229,
83.432,228,
83.434,228,
83.436,228,
83.438,228,
83.44,227,
83.442,227,
83.444,227,
83.446,227,
83.448,227,
83.45,227,
83.452,228,
83.454,228,
83.456,228,
83.458,228,
83.46,228,
83.462,228,
83.464,228,
83.466,228,
83.468,228,
83.47,228,
83.472,227,
83.474,228,
83.476,227,
83.478,228,
83.48,228,
83.482,227,
83.484,227,
83.486,228,
83.488,227,
83.49,228,
83.492,229,
83.494,228,
83.496,228,
83.498,228,
83.5,228,
83.502,228,
83.504,229,
83.506,227,
83.508,227,
83.51,227,
83.512,227,
83.514,228,
83.516,227,
83.518,227,
83.52,228,
83.522,228,
83.524,227,
83.526,228,
83.528,228,
83.53,228,
83.532,228,
83.534,228,
83.536,228,
83.538,228,
83.54,228,
83.542,228,
83.544,227,
83.546,227,
83.548,228,
83.55,227,
83.552,228,
83.554,227,
83.556,228,
83.558,228,
83.56,228,
83.562,228,
83.564,228,
83.566,228,
83.568,228,
83.57,227,
83.572,228,
83.574,227,
83.576,227,
83.578,227,
83.58,227,
83.582,227,
83.584,227,
83.586,227,
83.588,227,
83.59,228,
83.592,228,
83.594,228,
83.596,228,
83.598,228,
83.6,228,
83.602,227,
83.604,227,
83.606,227,
83.608,227,
83.61,227,
83.612,228,
83.614,228,
83.616,228,
83.618,227,
83.62,228,
83.622,228,
83.624,228,
83.626,228,
83.628,228,
83.63,228,
83.632,228,
83.634,228,
83.636,227,
83.638,227,
83.64,228,
83.642,227,
83.644,227,
83.646,227,
83.648,228,
83.65,227,
83.652,228,
83.654,228,
83.656,227,
83.658,227,
83.66,228,
83.662,228,
83.664,228,
83.666,228,
83.668,227,
83.67,228,
83.672,228,
83.674,229,
83.676,227,
83.678,227,
83.68,227,
83.682,227,
83.684,227,
83.686,227,
83.688,227,
83.69,228,
83.692,228,
83.694,228,
83.696,228,
83.698,228,
83.7,227,
83.702,228,
83.704,228,
83.706,227,
83.708,228,
83.71,227,
83.712,228,
83.714,228,
83.716,228,
83.718,228,
83.72,228,
83.722,228,
83.724,228,
83.726,228,
83.728,228,
83.73,228,
83.732,229,
83.734,228,
83.736,227,
83.738,228,
83.74,227,
83.742,227,
83.744,227,
83.746,227,
83.748,228,
83.75,228,
83.752,228,
83.754,228,
83.756,228,
83.758,228,
83.76,228,
83.762,228,
83.764,228,
83.766,228,
83.768,228,
83.77,227,
83.772,228,
83.774,227,
83.776,227,
83.778,227,
83.78,227,
83.782,228,
83.784,227,
83.786,227,
83.788,228,
83.79,228,
83.792,228,
83.794,228,
83.796,228,
83.798,228,
83.8,228,
83.802,228,
83.804,227,
83.806,228,
83.808,227,
83.81,227,
83.812,228,
83.814,227,
83.816,227,
83.818,228,
83.82,227,
83.822,227,
83.824,230,
83.826,228,
83.828,228,
83.83,228,
83.832,228,
83.834,227,
83.836,228,
83.838,228,
83.84,227,
83.842,228,
83.844,228,
83.846,227,
83.848,227,
83.85,228,
83.852,227,
83.854,227,
83.856,228,
83.858,228,
83.86,228,
83.862,228,
83.864,228,
83.866,227,
83.868,228,
83.87,228,
83.872,228,
83.874,227,
83.876,228,
83.878,227,
83.88,227,
83.882,227,
83.884,227,
83.886,228,
83.888,227,
83.89,228,
83.892,228,
83.894,228,
83.896,229,
83.898,228,
83.9,227,
83.902,228,
83.904,228,
83.906,228,
83.908,227,
83.91,227,
83.912,227,
83.914,228,
83.916,228,
83.918,227,
83.92,228,
83.922,227,
83.924,229,
83.926,228,
83.928,228,
83.93,228,
83.932,228,
83.934,228,
83.936,227,
83.938,227,
83.94,228,
83.942,228,
83.944,228,
83.946,228,
83.948,227,
83.95,227,
83.952,227,
83.954,228,
83.956,228,
83.958,228,
83.96,228,
83.962,227,
83.964,229,
83.966,228,
83.968,228,
83.97,228,
83.972,228,
83.974,228,
83.976,228,
83.978,228,
83.98,227,
83.982,228,
83.984,228,
83.986,227,
83.988,228,
83.99,228,
83.992,228,
83.994,227,
83.996,228,
83.998,228,
84.0,227,
84.002,227,
84.004,228,
84.006,228,
84.008,227,
84.01,227,
84.012,228,
84.014,227,
84.016,227,
84.018,227,
84.02,227,
84.022,227,
84.024,228,
84.026,228,
84.028,228,
84.03,228,
84.032,228,
84.034,227,
84.036,228,
84.038,227,
84.04,228,
84.042,227,
84.044,227,
84.046,228,
84.048,228,
84.05,227,
84.052,227,
84.054,227,
84.056,228,
84.058,228,
84.06,228,
84.062,227,
84.064,227,
84.066,228,
84.068,227,
84.07,228,
84.072,227,
84.074,228,
84.076,229,
84.078,227,
84.08,227,
84.082,227,
84.084,227,
84.086,227,
84.088,228,
84.09,228,
84.092,228,
84.094,228,
84.096,228,
84.098,227,
84.1,227,
84.102,227,
84.104,227,
84.106,227,
84.108,227,
84.11,228,
84.112,228,
84.114,227,
84.116,227,
84.118,227,
84.12,227,
84.122,226,
84.124,227,
84.126,228,
84.128,228,
84.13,228,
84.132,228,
84.134,227,
84.136,229,
84.138,227,
84.14,227,
84.142,227,
84.144,228,
84.146,228,
84.148,227,
84.15,228,
84.152,228,
84.154,228,
84.156,228,
84.158,227,
84.16,227,
84.162,228,
84.164,227,
84.166,228,
84.168,228,
84.17,228,
84.172,228,
84.174,227,
84.176,227,
84.178,227,
84.18,227,
84.182,227,
84.184,227,
84.186,227,
84.188,228,
84.19,227,
84.192,228,
84.194,228,
84.196,228,
84.198,228,
84.2,228,
84.202,228,
84.204,228,
84.206,228,
84.208,227,
84.21,227,
84.212,228,
84.214,226,
84.216,227,
84.218,227,
84.22,227,
84.222,227,
84.224,228,
84.226,228,
84.228,228,
84.23,228,
84.232,227,
84.234,227,
84.236,227,
84.238,227,
84.24,228,
84.242,227,
84.244,228,
84.246,227,
84.248,227,
84.25,227,
84.252,228,
84.254,227,
84.256,228,
84.258,228,
84.26,228,
84.262,227,
84.264,228,
84.266,228,
84.268,228,
84.27,228,
84.272,227,
84.274,227,
84.276,227,
84.278,228,
84.28,227,
84.282,227,
84.284,227,
84.286,227,
84.288,227,
84.29,228,
84.292,228,
84.294,227,
84.296,228,
84.298,228,
84.3,227,
84.302,227,
84.304,228,
84.306,227,
84.308,228,
84.31,228,
84.312,227,
84.314,227,
84.316,227,
84.318,228,
84.32,227,
84.322,227,
84.324,226,
84.326,228,
84.328,228,
84.33,228,
84.332,229,
84.334,227,
84.336,227,
84.338,228,
84.34,227,
84.342,226,
84.344,227,
84.346,227,
84.348,227,
84.35,227,
84.352,228,
84.354,228,
84.356,227,
84.358,228,
84.36,227,
84.362,227,
84.364,229,
84.366,227,
84.368,228,
84.37,227,
84.372,228,
84.374,227,
84.376,227,
84.378,227,
84.38,227,
84.382,227,
84.384,227,
84.386,227,
84.388,227,
84.39,227,
84.392,228,
84.394,229,
84.396,228,
84.398,228,
84.4,227,
84.402,227,
84.404,227,
84.406,228,
84.408,227,
84.41,228,
84.412,227,
84.414,226,
84.416,227,
84.418,227,
84.42,227,
84.422,227,
84.424,228,
84.426,227,
84.428,228,
84.43,228,
84.432,228,
84.434,228,
84.436,227,
84.438,228,
84.44,227,
84.442,227,
84.444,226,
84.446,227,
84.448,227,
84.45,227,
84.452,228,
84.454,227,
84.456,228,
84.458,228,
84.46,228,
84.462,227,
84.464,226,
84.466,228,
84.468,227,
84.47,228,
84.472,228,
84.474,227,
84.476,227,
84.478,227,
84.48,227,
84.482,227,
84.484,228,
84.486,227,
84.488,227,
84.49,227,
84.492,227,
84.494,228,
84.496,228,
84.498,228,
84.5,228,
84.502,227,
84.504,227,
84.506,227,
84.508,228,
84.51,227,
84.512,228,
84.514,228,
84.516,227,
84.518,228,
84.52,227,
84.522,228,
84.524,227,
84.526,228,
84.528,228,
84.53,228,
84.532,228,
84.534,228,
84.536,227,
84.538,228,
84.54,227,
84.542,227,
84.544,228,
84.546,227,
84.548,227,
84.55,227,
84.552,228,
84.554,227,
84.556,228,
84.558,227,
84.56,228,
84.562,228,
84.564,228,
84.566,228,
84.568,228,
84.57,227,
84.572,227,
84.574,228,
84.576,227,
84.578,227,
84.58,227,
84.582,227,
84.584,227,
84.586,228,
84.588,227,
84.59,228,
84.592,228,
84.594,227,
84.596,228,
84.598,227,
84.6,227,
84.602,227,
84.604,228,
84.606,228,
84.608,227,
84.61,228,
84.612,228,
84.614,227,
84.616,227,
84.618,228,
84.62,227,
84.622,227,
84.624,228,
84.626,228,
84.628,227,
84.63,228,
84.632,228,
84.634,228,
84.636,228,
84.638,227,
84.64,227,
84.642,227,
84.644,227,
84.646,227,
84.648,228,
84.65,228,
84.652,228,
84.654,228,
84.656,228,
84.658,227,
84.66,228,
84.662,227,
84.664,228,
84.666,228,
84.668,228,
84.67,228,
84.672,229,
84.674,227,
84.676,228,
84.678,227,
84.68,227,
84.682,227,
84.684,228,
84.686,228,
84.688,227,
84.69,228,
84.692,227,
84.694,228,
84.696,227,
84.698,228,
84.7,228,
84.702,228,
84.704,227,
84.706,228,
84.708,228,
84.71,228,
84.712,227,
84.714,228,
84.716,228,
84.718,228,
84.72,227,
84.722,228,
84.724,228,
84.726,228,
84.728,228,
84.73,228,
84.732,228,
84.734,228,
84.736,227,
84.738,227,
84.74,227,
84.742,227,
84.744,228,
84.746,227,
84.748,227,
84.75,228,
84.752,228,
84.754,227,
84.756,228,
84.758,227,
84.76,228,
84.762,227,
84.764,228,
84.766,228,
84.768,227,
84.77,227,
84.772,227,
84.774,227,
84.776,227,
84.778,227,
84.78,227,
84.782,228,
84.784,228,
84.786,227,
84.788,228,
84.79,227,
84.792,228,
84.794,228,
84.796,228,
84.798,228,
84.8,227,
84.802,227,
84.804,227,
84.806,228,
84.808,227,
84.81,227,
84.812,227,
84.814,227,
84.816,227,
84.818,227,
84.82,227,
84.822,227,
84.824,228,
84.826,227,
84.828,227,
84.83,228,
84.832,228,
84.834,228,
84.836,228,
84.838,227,
84.84,227,
84.842,227,
84.844,227,
84.846,227,
84.848,227,
84.85,229,
84.852,227,
84.854,228,
84.856,227,
84.858,228,
84.86,227,
84.862,228,
84.864,228,
84.866,228,
84.868,228,
84.87,227,
84.872,227,
84.874,227,
84.876,227,
84.878,227,
84.88,228,
84.882,227,
84.884,228,
84.886,227,
84.888,228,
84.89,228,
84.892,228,
84.894,227,
84.896,228,
84.898,227,
84.9,227,
84.902,227,
84.904,227,
84.906,227,
84.908,227,
84.91,227,
84.912,227,
84.914,227,
84.916,227,
84.918,227,
84.92,227,
84.922,227,
84.924,227,
84.926,228,
84.928,228,
84.93,228,
84.932,228,
84.934,227,
84.936,227,
84.938,227,
84.94,227,
84.942,227,
84.944,227,
84.946,227,
84.948,227,
84.95,228,
84.952,227,
84.954,229,
84.956,227,
84.958,227,
84.96,227,
84.962,228,
84.964,228,
84.966,228,
84.968,227,
84.97,228,
84.972,227,
84.974,228,
84.976,228,
84.978,227,
84.98,227,
84.982,227,
84.984,227,
84.986,227,
84.988,227,
84.99,227,
84.992,228,
84.994,226,
84.996,228,
84.998,229,
85.0,227,
85.002,227,
85.004,226,
85.006,228,
85.008,227,
85.01,228,
85.012,227,
85.014,227,
85.016,229,
85.018,228,
85.02,227,
85.022,227,
85.024,227,
85.026,228,
85.028,228,
85.03,228,
85.032,228,
85.034,227,
85.036,228,
85.038,228,
85.04,227,
85.042,227,
85.044,228,
85.046,227,
85.048,228,
85.05,227,
85.052,228,
85.054,227,
85.056,227,
85.058,227,
85.06,227,
85.062,227,
85.064,228,
85.066,228,
85.068,228,
85.07,228,
85.072,228,
85.074,227,
85.076,227,
85.078,227,
85.08,227,
85.082,227,
85.084,228,
85.086,227,
85.088,228,
85.09,227,
85.092,228,
85.094,228,
85.096,228,
85.098,227,
85.1,227,
85.102,227,
85.104,227,
85.106,227,
85.108,227,
85.11,228,
85.112,227,
85.114,228,
85.116,227,
85.118,227,
85.12,228,
85.122,227,
85.124,227,
85.126,228,
85.128,228,
85.13,228,
85.132,228,
85.134,227,
85.136,227,
85.138,227,
85.14,227,
85.142,227,
85.144,228,
85.146,227,
85.148,227,
85.15,228,
85.152,228,
85.154,227,
85.156,227,
85.158,227,
85.16,228,
85.162,227,
85.164,228,
85.166,228,
85.168,227,
85.17,227,
85.172,228,
85.174,228,
85.176,227,
85.178,227,
85.18,227,
85.182,227,
85.184,228,
85.186,227,
85.188,227,
85.19,228,
85.192,228,
85.194,227,
85.196,228,
85.198,229,
85.2,228,
85.202,227,
