Time (s from start),LDR Value,Marker
79.308,228,
79.31,228,
79.312,229,
79.314,228,
79.316,227,
79.318,228,
79.32,227,
79.322,228,
79.324,228,
79.326,228,
79.328,228,
79.33,228,
79.332,228,
79.334,228,
79.336,228,
79.338,228,
79.34,228,
79.342,228,
79.344,228,
79.346,228,
79.348,228,
79.35,229,
79.352,228,
79.354,228,
79.356,228,
79.358,228,
79.36,228,
79.362,228,
79.364,228,
79.366,228,
79.368,228,
79.37,228,
79.372,229,
79.374,228,
79.376,228,
79.378,228,
79.38,228,
79.382,227,
79.384,227,
79.386,227,
79.388,228,
79.39,228,
79.392,228,
79.394,228,
79.396,228,
79.398,228,
79.4,228,
79.402,228,
79.404,228,
79.406,228,
79.408,228,
79.41,228,
79.412,228,
79.414,228,
79.416,228,
79.418,228,
79.42,227,
79.422,228,
79.424,228,
79.426,228,
79.428,227,
79.43,228,
79.432,228,
79.434,228,
79.436,228,
79.438,228,
79.44,228,
79.442,228,
79.444,228,
79.446,227,
79.448,228,
79.45,228,
79.452,228,
79.454,228,
79.456,228,
79.458,228,
79.46,227,
79.462,227,
79.464,228,
79.466,228,
79.468,228,
79.47,228,
79.472,228,
79.474,228,
79.476,228,
79.478,228,
79.48,228,
79.482,228,
79.484,229,
79.486,228,
79.488,228,
79.49,228,
79.492,229,
79.494,228,
79.496,228,
79.498,228,
79.5,228,
79.502,228,
79.504,228,
79.506,228,
79.508,228,
79.51,229,
79.512,228,
79.514,228,
79.516,228,
79.518,228,
79.52,228,
79.522,228,
79.524,228,
79.526,228,
79.528,228,
79.53,229,
79.532,228,
79.534,228,
79.536,228,
79.538,228,
79.54,228,
79.542,228,
79.544,228,
79.546,229,
79.548,228,
79.55,228,
79.552,228,
79.554,228,
79.556,228,
79.558,228,
79.56,228,
79.562,228,
79.564,228,
79.566,229,
79.568,228,
79.57,228,
79.572,227,
79.574,228,
79.576,228,
79.578,228,
79.58,228,
79.582,228,
79.584,227,
79.586,228,
79.588,229,
79.59,228,
79.592,228,
79.594,228,
79.596,228,
79.598,227,
79.6,227,
79.602,227,
79.604,228,
79.606,228,
79.608,228,
79.61,228,
79.612,229,
79.614,228,
79.616,228,
79.618,228,
79.62,228,
79.622,227,
79.624,228,
79.626,228,
79.628,228,
79.63,228,
79.632,227,
79.634,228,
79.636,228,
79.638,228,
79.64,228,
79.642,228,
79.644,228,
79.646,228,
79.648,228,
79.65,228,
79.652,229,
79.654,228,
79.656,228,
79.658,228,
79.66,228,
79.662,228,
79.664,228,
79.666,228,
79.668,228,
79.67,227,
79.672,228,
79.674,227,
79.676,228,
79.678,228,
79.68,228,
79.682,228,
79.684,228,
79.686,228,
79.688,228,
79.69,228,
79.692,229,
79.694,228,
79.696,228,
79.698,228,
79.7,228,
79.702,228,
79.704,227,
79.706,228,
79.708,228,
79.71,228,
79.712,228,
79.714,228,
79.716,228,
79.718,228,
79.72,227,
79.722,228,
79.724,227,
79.726,228,
79.728,228,
79.73,228,
79.732,228,
79.734,228,
79.736,228,
79.738,228,
79.74,228,
79.742,228,
79.744,228,
79.746,228,
79.748,228,
79.75,227,
79.752,228,
79.754,228,
79.756,228,
79.758,228,
79.76,228,
79.762,228,
79.764,227,
79.766,228,
79.768,228,
79.77,227,
79.772,229,
79.774,228,
79.776,228,
79.778,227,
79.78,228,
79.782,228,
79.784,228,
79.786,228,
79.788,228,
79.79,228,
79.792,227,
79.794,227,
79.796,227,
79.798,228,
79.8,227,
79.802,227,
79.804,228,
79.806,228,
79.808,228,
79.81,229,
79.812,228,
79.814,228,
79.816,228,
79.818,228,
79.82,228,
79.822,228,
79.824,228,
79.826,228,
79.828,228,
79.83,228,
79.832,227,
79.834,228,
79.836,229,
79.838,228,
79.84,227,
79.842,228,
79.844,228,
79.846,228,
79.848,228,
79.85,228,
79.852,227,
79.854,228,
79.856,227,
79.858,228,
79.86,228,
79.862,227,
79.864,228,
79.866,228,
79.868,228,
79.87,228,trial_13
79.872,228,
79.874,228,
79.876,228,
79.878,228,
79.88,227,
79.882,227,
79.884,228,
79.886,228,
79.888,228,
79.89,228,
79.892,228,
79.894,227,
79.896,228,
79.898,242,
79.9,262,
79.902,282,
79.904,298,
79.906,311,
79.908,322,
79.91,332,
79.912,339,
79.914,337,
79.916,322,
79.918,304,
79.92,286,
79.922,269,
79.924,255,
79.926,241,
79.928,229,
79.93,220,
79.932,227,
79.934,245,
79.936,267,
79.938,285,
79.94,301,
79.942,312,
79.944,322,
79.946,330,
79.948,323,
79.95,308,
79.952,290,
79.954,275,
79.956,259,
79.958,245,
79.96,232,
79.962,223,
79.964,216,
79.966,228,
79.968,250,
79.97,272,
79.972,288,
79.974,303,
79.976,315,
79.978,324,
79.98,329,
79.982,318,
79.984,302,
79.986,286,
79.988,269,
79.99,254,
79.992,240,
79.994,229,
79.996,218,
79.998,218,
80.0,235,
80.002,256,
80.004,278,
80.006,295,
80.008,308,
80.01,320,
80.012,328,
80.014,328,
80.016,314,
80.018,298,
80.02,280,
80.022,264,
80.024,250,
80.026,237,
80.028,226,
80.03,216,
80.032,224,
80.034,243,
80.036,266,
80.038,285,
80.04,300,
80.042,313,
80.044,324,
80.046,331,
80.048,325,
80.05,310,
80.052,294,
80.054,276,
80.056,261,
80.058,246,
80.06,234,
80.062,222,
80.064,217,
80.066,230,
80.068,251,
80.07,273,
80.072,290,
80.074,306,
80.076,318,
80.078,327,
80.08,332,
80.082,321,
80.084,304,
80.086,287,
80.088,271,
80.09,257,
80.092,242,
80.094,230,
80.096,219,
80.098,220,
80.1,237,
80.102,260,
80.104,280,
80.106,296,
80.108,310,
80.11,322,
80.112,331,
80.114,330,
80.116,316,
80.118,299,
80.12,282,
80.122,267,
80.124,251,
80.126,238,
80.128,227,
80.13,219,
80.132,226,
80.134,244,
80.136,267,
80.138,286,
80.14,302,
80.142,314,
80.144,324,
80.146,333,
80.148,327,
80.15,311,
80.152,293,
80.154,277,
80.156,262,
80.158,248,
80.16,234,
80.162,223,
80.164,218,
80.166,230,
80.168,252,
80.17,273,
80.172,291,
80.174,307,
80.176,318,
80.178,328,
80.18,333,
80.182,321,
80.184,306,
80.186,288,
80.188,272,
80.19,257,
80.192,243,
80.194,231,
80.196,221,
80.198,220,
80.2,238,
80.202,261,
80.204,280,
80.206,298,
80.208,311,
80.21,322,
80.212,332,
80.214,331,
80.216,317,
80.218,300,
80.22,282,
80.222,267,
80.224,252,
80.226,239,
80.228,227,
80.23,217,
80.232,226,
80.234,246,
80.236,268,
80.238,286,
80.24,303,
80.242,315,
80.244,326,
80.246,334,
80.248,327,
80.25,312,
80.252,295,
80.254,278,
80.256,262,
80.258,248,
80.26,235,
80.262,224,
80.264,218,
80.266,231,
80.268,253,
80.27,275,
80.272,293,
80.274,308,
80.276,319,
80.278,329,
80.28,334,
80.282,322,
80.284,306,
80.286,289,
80.288,272,
80.29,257,
80.292,245,
80.294,232,
80.296,221,
80.298,221,
80.3,238,
80.302,263,
80.304,282,
80.306,298,
80.308,312,
80.31,323,
80.312,332,
80.314,332,
80.316,318,
80.318,301,
80.32,284,
80.322,267,
80.324,253,
80.326,239,
80.328,228,
80.33,219,
80.332,225,
80.334,245,
80.336,268,
80.338,288,
80.34,303,
80.342,316,
80.344,326,
80.346,335,
80.348,328,
80.35,312,
80.352,295,
80.354,279,
80.356,262,
80.358,248,
80.36,235,
80.362,223,
80.364,219,
80.366,231,
80.368,254,
80.37,275,
80.372,294,
80.374,308,
80.376,320,
80.378,329,
80.38,334,
80.382,323,
80.384,307,
80.386,290,
80.388,273,
80.39,259,
80.392,246,
80.394,232,
80.396,221,
80.398,222,
80.4,238,
80.402,262,
80.404,282,
80.406,299,
80.408,312,
80.41,324,
80.412,332,
80.414,332,
80.416,319,
80.418,301,
80.42,283,
80.422,269,
80.424,253,
80.426,240,
80.428,228,
80.43,220,
80.432,225,
80.434,246,
80.436,269,
80.438,288,
80.44,303,
80.442,317,
80.444,327,
80.446,336,
80.448,328,
80.45,313,
80.452,296,
80.454,278,
80.456,263,
80.458,248,
80.46,236,
80.462,224,
80.464,219,
80.466,232,
80.468,253,
80.47,276,
80.472,294,
80.474,309,
80.476,320,
80.478,330,
80.48,335,
80.482,323,
80.484,307,
80.486,290,
80.488,273,
80.49,258,
80.492,245,
80.494,232,
80.496,222,
80.498,221,
80.5,239,
80.502,261,
80.504,282,
80.506,300,
80.508,313,
80.51,324,
80.512,334,
80.514,332,
80.516,319,
80.518,302,
80.52,284,
80.522,269,
80.524,253,
80.526,240,
80.528,228,
80.53,219,
80.532,226,
80.534,247,
80.536,269,
80.538,289,
80.54,304,
80.542,318,
80.544,327,
80.546,336,
80.548,329,
80.55,313,
80.552,297,
80.554,279,
80.556,263,
80.558,250,
80.56,236,
80.562,225,
80.564,219,
80.566,233,
80.568,254,
80.57,277,
80.572,295,
80.574,309,
80.576,321,
80.578,330,
80.58,335,
80.582,324,
80.584,307,
80.586,290,
80.588,274,
80.59,258,
80.592,244,
80.594,233,
80.596,221,
80.598,222,
80.6,238,
80.602,262,
80.604,283,
80.606,300,
80.608,313,
80.61,325,
80.612,334,
80.614,333,
80.616,319,
80.618,302,
80.62,284,
80.622,268,
80.624,253,
80.626,240,
80.628,229,
80.63,220,
80.632,228,
80.634,247,
80.636,269,
80.638,288,
80.64,304,
80.642,317,
80.644,327,
80.646,336,
80.648,329,
80.65,313,
80.652,296,
80.654,279,
80.656,264,
80.658,249,
80.66,236,
80.662,224,
80.664,219,
80.666,232,
80.668,255,
80.67,276,
80.672,294,
80.674,309,
80.676,321,
80.678,331,
80.68,335,
80.682,324,
80.684,308,
80.686,290,
80.688,274,
80.69,259,
80.692,246,
80.694,233,
80.696,222,
80.698,221,
80.7,239,
80.702,263,
80.704,283,
80.706,299,
80.708,314,
80.71,325,
80.712,333,
80.714,333,
80.716,319,
80.718,302,
80.72,284,
80.722,268,
80.724,253,
80.726,240,
80.728,229,
80.73,220,
80.732,228,
80.734,247,
80.736,269,
80.738,289,
80.74,304,
80.742,318,
80.744,328,
80.746,336,
80.748,330,
80.75,314,
80.752,296,
80.754,278,
80.756,264,
80.758,249,
80.76,237,
80.762,226,
80.764,220,
80.766,233,
80.768,255,
80.77,277,
80.772,296,
80.774,310,
80.776,321,
80.778,331,
80.78,334,
80.782,323,
80.784,307,
80.786,289,
80.788,273,
80.79,259,
80.792,244,
80.794,233,
80.796,222,
80.798,222,
80.8,241,
80.802,262,
80.804,284,
80.806,301,
80.808,314,
80.81,326,
80.812,334,
80.814,333,
80.816,320,
80.818,301,
80.82,284,
80.822,268,
80.824,253,
80.826,240,
80.828,228,
80.83,219,
80.832,227,
80.834,247,
80.836,270,
80.838,289,
80.84,305,
80.842,317,
80.844,329,
80.846,337,
80.848,330,
80.85,314,
80.852,296,
80.854,279,
80.856,264,
80.858,249,
80.86,236,
80.862,224,
80.864,219,
80.866,232,
80.868,254,
80.87,276,
80.872,295,
80.874,310,
80.876,321,
80.878,331,
80.88,336,
80.882,325,
80.884,308,
80.886,290,
80.888,275,
80.89,260,
80.892,246,
80.894,233,
80.896,222,
80.898,222,
80.9,240,
80.902,262,
80.904,284,
80.906,300,
80.908,314,
80.91,325,
80.912,333,
80.914,333,
80.916,319,
80.918,302,
80.92,285,
80.922,269,
80.924,254,
80.926,241,
80.928,229,
80.93,220,
80.932,228,
80.934,247,
80.936,270,
80.938,289,
80.94,306,
80.942,318,
80.944,329,
80.946,337,
80.948,330,
80.95,314,
80.952,297,
80.954,280,
80.956,264,
80.958,249,
80.96,236,
80.962,225,
80.964,219,
80.966,233,
80.968,254,
80.97,277,
80.972,296,
80.974,310,
80.976,322,
80.978,331,
80.98,336,
80.982,325,
80.984,309,
80.986,290,
80.988,274,
80.99,259,
80.992,245,
80.994,233,
80.996,221,
80.998,222,
81.0,239,
81.002,262,
81.004,283,
81.006,300,
81.008,314,
81.01,325,
81.012,334,
81.014,333,
81.016,319,
81.018,302,
81.02,284,
81.022,268,
81.024,255,
81.026,241,
81.028,230,
81.03,221,
81.032,228,
81.034,248,
81.036,270,
81.038,290,
81.04,306,
81.042,319,
81.044,329,
81.046,336,
81.048,329,
81.05,313,
81.052,295,
81.054,279,
81.056,264,
81.058,249,
81.06,236,
81.062,225,
81.064,220,
81.066,233,
81.068,256,
81.07,278,
81.072,297,
81.074,310,
81.076,323,
81.078,332,
81.08,336,
81.082,325,
81.084,308,
81.086,291,
81.088,274,
81.09,259,
81.092,245,
81.094,232,
81.096,221,
81.098,222,
81.1,238,
81.102,262,
81.104,283,
81.106,300,
81.108,314,
81.11,326,
81.112,334,
81.114,334,
81.116,320,
81.118,303,
81.12,284,
81.122,268,
81.124,254,
81.126,241,
81.128,229,
81.13,220,
81.132,228,
81.134,247,
81.136,270,
81.138,289,
81.14,305,
81.142,319,
81.144,328,
81.146,337,
81.148,330,
81.15,314,
81.152,297,
81.154,280,
81.156,264,
81.158,249,
81.16,237,
81.162,225,
81.164,220,
81.166,233,
81.168,256,
81.17,277,
81.172,296,
81.174,310,
81.176,322,
81.178,332,
81.18,336,
81.182,327,
81.184,308,
81.186,291,
81.188,274,
81.19,258,
81.192,245,
81.194,232,
81.196,222,
81.198,221,
81.2,240,
81.202,262,
81.204,284,
81.206,301,
81.208,314,
81.21,326,
81.212,335,
81.214,334,
81.216,320,
81.218,302,
81.22,285,
81.222,269,
81.224,254,
81.226,240,
81.228,229,
81.23,219,
81.232,226,
81.234,247,
81.236,270,
81.238,290,
81.24,305,
81.242,318,
81.244,329,
81.246,337,
81.248,330,
81.25,314,
81.252,296,
81.254,280,
81.256,264,
81.258,250,
81.26,236,
81.262,225,
81.264,219,
81.266,233,
81.268,254,
81.27,276,
81.272,295,
81.274,310,
81.276,322,
81.278,331,
81.28,336,
81.282,325,
81.284,309,
81.286,291,
81.288,275,
81.29,260,
81.292,248,
81.294,234,
81.296,222,
81.298,223,
81.3,240,
81.302,263,
81.304,284,
81.306,301,
81.308,314,
81.31,325,
81.312,334,
81.314,333,
81.316,319,
81.318,302,
81.32,284,
81.322,269,
81.324,254,
81.326,241,
81.328,229,
81.33,219,
81.332,228,
81.334,248,
81.336,270,
81.338,290,
81.34,306,
81.342,319,
81.344,329,
81.346,337,
81.348,330,
81.35,314,
81.352,297,
81.354,280,
81.356,264,
81.358,249,
81.36,236,
81.362,224,
81.364,219,
81.366,232,
81.368,255,
81.37,277,
81.372,295,
81.374,310,
81.376,322,
81.378,332,
81.38,337,
81.382,325,end_13
81.384,308,
81.386,291,
81.388,275,
81.39,259,
81.392,246,
81.394,233,
81.396,222,
81.398,222,
81.4,239,
81.402,262,
81.404,283,
81.406,301,
81.408,314,
81.41,326,
81.412,334,
81.414,335,
81.416,320,
81.418,303,
81.42,285,
81.422,270,
81.424,254,
81.426,241,
81.428,229,
81.43,220,
81.432,226,
81.434,248,
81.436,270,
81.438,290,
81.44,306,
81.442,319,
81.444,329,
81.446,338,
81.448,330,
81.45,315,
81.452,297,
81.454,280,
81.456,264,
81.458,250,
81.46,236,
81.462,224,
81.464,216,
81.466,211,
81.468,209,
81.47,208,
81.472,209,
81.474,210,
81.476,212,
81.478,213,
81.48,214,
81.482,216,
81.484,218,
81.486,218,
81.488,218,
81.49,219,
81.492,220,
81.494,220,
81.496,220,
81.498,221,
81.5,223,
81.502,224,
81.504,226,
81.506,229,
81.508,229,
81.51,231,
81.512,233,
81.514,233,
81.516,232,
81.518,232,
81.52,232,
81.522,232,
81.524,231,
81.526,231,
81.528,230,
81.53,230,
81.532,229,
81.534,230,
81.536,231,
81.538,231,
81.54,231,
81.542,233,
81.544,233,
81.546,234,
81.548,234,
81.55,233,
81.552,234,
81.554,233,
81.556,232,
81.558,232,
81.56,232,
81.562,230,
81.564,230,
81.566,231,
81.568,232,
81.57,233,
81.572,234,
81.574,233,
81.576,233,
81.578,234,
81.58,234,
81.582,232,
81.584,234,
81.586,232,
81.588,232,
81.59,231,
81.592,231,
81.594,230,
81.596,230,
81.598,230,
81.6,231,
81.602,231,
81.604,232,
81.606,232,
81.608,233,
81.61,234,
81.612,234,
81.614,235,
81.616,234,
81.618,233,
81.62,232,
81.622,232,
81.624,231,
81.626,230,
81.628,230,
81.63,229,
81.632,230,
81.634,230,
81.636,231,
81.638,231,
81.64,231,
81.642,232,
81.644,233,
81.646,234,
81.648,234,
81.65,232,
81.652,232,
81.654,232,
81.656,231,
81.658,230,
81.66,230,
81.662,228,
81.664,230,
81.666,230,
81.668,230,
81.67,231,
81.672,231,
81.674,232,
81.676,232,
81.678,232,
81.68,232,
81.682,233,
81.684,233,
81.686,231,
81.688,231,
81.69,231,
81.692,229,
81.694,230,
81.696,229,
81.698,230,
81.7,230,
81.702,231,
81.704,231,
81.706,231,
81.708,232,
81.71,232,
81.712,232,
81.714,233,
81.716,233,
81.718,231,
81.72,231,
81.722,229,
81.724,230,
81.726,230,
81.728,229,
81.73,228,
81.732,228,
81.734,229,
81.736,230,
81.738,230,
81.74,230,
81.742,232,
81.744,231,
81.746,232,
81.748,232,
81.75,231,
81.752,231,
81.754,230,
81.756,230,
81.758,229,
81.76,228,
81.762,229,
81.764,229,
81.766,229,
81.768,230,
81.77,230,
81.772,232,
81.774,230,
81.776,231,
81.778,231,
81.78,232,
81.782,231,
81.784,231,
81.786,231,
81.788,230,
81.79,230,
81.792,230,
81.794,229,
81.796,228,
81.798,229,
81.8,229,
81.802,230,
81.804,231,
81.806,230,
81.808,231,
81.81,232,
81.812,231,
81.814,232,
81.816,232,
81.818,231,
81.82,231,
81.822,230,
81.824,230,
81.826,229,
81.828,229,
81.83,228,
81.832,229,
81.834,229,
81.836,229,
81.838,229,
81.84,230,
81.842,230,
81.844,231,
81.846,232,
81.848,231,
81.85,231,
81.852,232,
81.854,230,
81.856,229,
81.858,229,
81.86,228,
81.862,229,
81.864,228,
81.866,228,
81.868,229,
81.87,230,
81.872,229,
81.874,230,
81.876,231,
81.878,230,
81.88,231,
81.882,230,
81.884,231,
81.886,230,
81.888,230,
81.89,229,
81.892,230,
81.894,229,
81.896,228,
81.898,228,
81.9,229,
81.902,229,
81.904,229,
81.906,230,
81.908,230,
81.91,231,
81.912,231,
81.914,230,
81.916,230,
81.918,230,
81.92,230,
81.922,229,
81.924,229,
81.926,228,
81.928,228,
81.93,228,
81.932,229,
81.934,229,
81.936,229,
81.938,229,
81.94,230,
81.942,229,
81.944,231,
81.946,231,
81.948,232,
81.95,230,
81.952,231,
81.954,229,
81.956,229,
81.958,229,
81.96,228,
81.962,229,
81.964,228,
81.966,229,
81.968,229,
81.97,230,
81.972,228,
81.974,229,
81.976,230,
81.978,230,
81.98,231,
81.982,230,
81.984,230,
81.986,229,
81.988,229,
81.99,229,
81.992,228,
81.994,228,
81.996,228,
81.998,228,
82.0,229,
82.002,228,
82.004,229,
82.006,229,
82.008,230,
82.01,230,
82.012,231,
82.014,231,
82.016,230,
82.018,230,
82.02,229,
82.022,229,
82.024,229,
82.026,228,
82.028,228,
82.03,229,
82.032,228,
82.034,229,
82.036,229,
82.038,229,
82.04,228,
82.042,229,
82.044,230,
82.046,230,
82.048,230,
82.05,230,
82.052,230,
82.054,229,
82.056,229,
82.058,228,
82.06,229,
82.062,227,
82.064,228,
82.066,228,
82.068,229,
82.07,230,
82.072,230,
82.074,230,
82.076,230,
82.078,230,
82.08,229,
82.082,230,
82.084,229,
82.086,230,
82.088,229,
82.09,230,
82.092,228,
82.094,228,
82.096,228,
82.098,228,
82.1,228,
82.102,229,
82.104,229,
82.106,229,
82.108,230,
82.11,230,
82.112,230,
82.114,230,
82.116,230,
82.118,230,
82.12,230,
82.122,228,
82.124,229,
82.126,229,
82.128,228,
82.13,228,
82.132,227,
82.134,228,
82.136,229,
82.138,229,
82.14,229,
82.142,229,
82.144,230,
82.146,230,
82.148,230,
82.15,230,
82.152,228,
82.154,229,
82.156,228,
82.158,228,
82.16,227,
82.162,227,
82.164,228,
82.166,228,
82.168,228,
82.17,229,
82.172,228,
82.174,229,
82.176,229,
82.178,229,
82.18,229,
82.182,229,
82.184,229,
82.186,229,
82.188,229,
82.19,228,
82.192,229,
82.194,228,
82.196,228,
82.198,228,
82.2,228,
82.202,228,
82.204,229,
82.206,229,
82.208,229,
82.21,230,
82.212,230,
82.214,230,
82.216,229,
82.218,229,
82.22,230,
82.222,229,
82.224,229,
82.226,229,
82.228,228,
82.23,229,
82.232,229,
82.234,229,
82.236,229,
82.238,230,
82.24,230,
82.242,227,
82.244,229,
82.246,230,
82.248,230,
82.25,230,
82.252,230,
82.254,229,
82.256,229,
82.258,228,
82.26,228,
82.262,226,
82.264,228,
82.266,228,
82.268,228,
82.27,228,
82.272,227,
82.274,229,
82.276,229,
82.278,229,
82.28,228,
82.282,229,
82.284,229,
82.286,228,
82.288,229,
82.29,228,
82.292,228,
82.294,228,
82.296,228,
82.298,228,
82.3,228,
82.302,229,
82.304,229,
82.306,228,
82.308,229,
82.31,230,
82.312,230,
82.314,230,
82.316,230,
82.318,229,
82.32,229,
82.322,229,
82.324,229,
82.326,229,
82.328,229,
82.33,228,
82.332,228,
82.334,229,
82.336,228,
82.338,229,
82.34,229,
82.342,230,
82.344,230,
82.346,230,
82.348,229,
82.35,230,
82.352,229,
82.354,228,
82.356,229,
82.358,228,
82.36,228,
82.362,229,
82.364,228,
82.366,228,
82.368,228,
82.37,228,
82.372,227,
82.374,229,
82.376,229,
82.378,229,
82.38,229,
82.382,229,
82.384,229,
82.386,228,
82.388,229,
82.39,228,
82.392,229,
82.394,228,
82.396,228,
82.398,228,
82.4,228,
82.402,228,
82.404,229,
82.406,229,
82.408,229,
82.41,229,
82.412,231,
82.414,229,
82.416,229,
82.418,229,
82.42,228,
82.422,228,
82.424,228,
82.426,228,
82.428,228,
82.43,228,
82.432,228,
82.434,228,
82.436,228,
82.438,228,
82.44,228,
82.442,230,
82.444,229,
82.446,229,
82.448,229,
82.45,229,
82.452,229,
82.454,228,
82.456,229,
82.458,228,
82.46,228,
82.462,229,
82.464,228,
82.466,228,
82.468,228,
82.47,229,
82.472,228,
82.474,229,
82.476,229,
82.478,229,
82.48,229,
82.482,229,
82.484,229,
82.486,229,
82.488,229,
82.49,228,
82.492,229,
82.494,228,
82.496,228,
82.498,228,
82.5,228,
82.502,229,
82.504,228,
82.506,229,
82.508,229,
82.51,229,
82.512,228,
82.514,229,
82.516,229,
82.518,229,
82.52,229,
82.522,229,
82.524,228,
82.526,228,
82.528,228,
82.53,228,
82.532,228,
82.534,228,
82.536,228,
82.538,228,
82.54,229,
82.542,228,
82.544,229,
82.546,229,
82.548,229,
82.55,229,
82.552,228,
82.554,228,
82.556,228,
82.558,229,
82.56,228,
82.562,228,
82.564,228,
82.566,228,
82.568,228,
82.57,228,
82.572,228,
82.574,229,
82.576,229,
82.578,229,
82.58,229,
82.582,230,
82.584,229,
82.586,229,
82.588,228,
82.59,229,
82.592,228,
82.594,228,
82.596,228,
82.598,228,
82.6,228,
82.602,227,
82.604,228,
82.606,228,
82.608,228,
82.61,229,
82.612,228,
82.614,229,
82.616,230,
82.618,228,
82.62,229,
82.622,227,
82.624,228,
82.626,228,
82.628,228,
82.63,228,
82.632,229,
82.634,228,
82.636,228,
82.638,229,
82.64,228,
82.642,229,
82.644,229,
82.646,229,
82.648,229,
82.65,229,
82.652,230,
82.654,229,
82.656,228,
82.658,228,
82.66,228,
82.662,228,
82.664,228,
82.666,228,
82.668,228,
82.67,229,
82.672,228,
82.674,230,
82.676,229,
82.678,229,
82.68,229,
82.682,230,
82.684,229,
82.686,229,
82.688,228,
82.69,229,
82.692,228,
82.694,228,
82.696,228,
82.698,228,
82.7,229,
82.702,227,
82.704,228,
82.706,228,
82.708,229,
82.71,229,
82.712,228,
82.714,229,
82.716,229,
82.718,228,
82.72,228,
82.722,228,
82.724,228,
82.726,228,
82.728,228,
82.73,228,
82.732,228,
82.734,228,
82.736,229,
82.738,228,
82.74,229,
82.742,229,
82.744,228,
82.746,229,
82.748,229,
82.75,228,
82.752,228,
82.754,228,
82.756,228,
82.758,228,
82.76,228,
82.762,228,
82.764,228,
82.766,228,
82.768,228,
82.77,229,
82.772,228,
82.774,229,
82.776,228,
82.778,229,
82.78,228,
82.782,229,
82.784,228,
82.786,228,
82.788,228,
82.79,228,
82.792,228,
82.794,228,
82.796,228,
82.798,228,
82.8,228,
82.802,229,
82.804,228,
82.806,228,
82.808,228,
82.81,230,
82.812,229,
82.814,229,
82.816,229,
82.818,228,
82.82,228,
82.822,229,
82.824,228,
82.826,228,
82.828,228,
82.83,228,
82.832,228,
82.834,227,
82.836,228,
82.838,228,
82.84,228,
82.842,227,
82.844,228,
82.846,229,
82.848,228,
82.85,228,
82.852,229,
82.854,228,
82.856,228,
82.858,228,
82.86,227,
82.862,227,
82.864,228,
82.866,228,
82.868,228,
82.87,229,
82.872,228,
82.874,228,
82.876,228,
82.878,229,
82.88,228,
82.882,226,
82.884,229,
82.886,229,
82.888,228,
82.89,228,
82.892,230,
82.894,229,
82.896,228,
82.898,230,
82.9,229,
82.902,229,
82.904,229,
82.906,229,
82.908,229,
82.91,229,
82.912,229,
82.914,229,
82.916,229,
82.918,228,
82.92,228,
82.922,228,
82.924,228,
82.926,228,
82.928,228,
82.93,228,
82.932,227,
82.934,227,
82.936,227,
82.938,227,
82.94,227,
82.942,228,
82.944,227,
82.946,228,
82.948,228,
82.95,228,
82.952,228,
82.954,228,
82.956,227,
82.958,228,
82.96,227,
82.962,227,
82.964,228,
82.966,228,
82.968,228,
82.97,228,
82.972,228,
82.974,228,
82.976,228,
82.978,228,
82.98,229,
82.982,229,
82.984,228,
82.986,228,
82.988,230,
82.99,229,
82.992,229,
82.994,229,
82.996,228,
82.998,229,
83.0,228,
83.002,228,
83.004,228,
83.006,228,
83.008,229,
83.01,229,
83.012,230,
83.014,229,
83.016,229,
83.018,228,
83.02,228,
83.022,228,
83.024,228,
83.026,228,
83.028,228,
83.03,227,
83.032,228,
83.034,228,
83.036,228,
83.038,228,
83.04,228,
83.042,228,
83.044,228,
83.046,229,
83.048,228,
83.05,228,
83.052,229,
83.054,228,
83.056,228,
83.058,228,
83.06,228,
83.062,227,
83.064,228,
83.066,228,
83.068,229,
83.07,229,
83.072,227,
83.074,228,
83.076,229,
83.078,228,
83.08,228,
83.082,229,
83.084,229,
83.086,229,
83.088,229,
83.09,228,
83.092,229,
83.094,228,
83.096,228,
83.098,228,
83.1,229,
83.102,228,
83.104,228,
83.106,228,
83.108,228,
83.11,229,
83.112,228,
83.114,229,
83.116,228,
83.118,229,
83.12,228,
83.122,228,
83.124,229,
83.126,229,
83.128,228,
83.13,228,
83.132,229,
83.134,228,
83.136,228,
83.138,228,
83.14,229,
83.142,229,
83.144,229,
83.146,229,
83.148,229,
83.15,228,
83.152,229,
83.154,229,
83.156,228,
83.158,229,
83.16,228,
83.162,227,
83.164,227,
83.166,228,
83.168,228,
83.17,228,
83.172,229,
83.174,228,
83.176,228,
83.178,229,
83.18,229,
83.182,229,
83.184,228,
83.186,228,
83.188,229,
83.19,228,
83.192,228,
83.194,228,
83.196,228,
83.198,228,
83.2,228,
83.202,228,
83.204,228,
83.206,228,
83.208,228,
83.21,229,
83.212,228,
83.214,229,
83.216,228,
83.218,228,
83.22,228,
83.222,228,
83.224,229,
83.226,228,
83.228,228,
83.23,228,
83.232,229,
83.234,228,
83.236,228,
83.238,228,
83.24,228,
83.242,228,
83.244,228,
83.246,229,
83.248,229,
83.25,228,
83.252,229,
83.254,228,
83.256,228,
83.258,228,
83.26,228,
83.262,227,
83.264,228,
83.266,228,
83.268,228,
83.27,228,
83.272,229,
83.274,228,
83.276,228,
83.278,228,
83.28,227,
83.282,228,
83.284,229,
83.286,228,
83.288,228,
83.29,228,
83.292,228,
83.294,228,
83.296,228,
83.298,228,
