Time (s from start),LDR Value,Marker
257.598,243,
257.6,242,
257.602,243,
257.604,245,
257.606,242,
257.608,242,
257.61,239,
257.612,239,
257.614,243,
257.616,239,
257.618,237,
257.62,238,
257.622,241,
257.624,239,
257.626,240,
257.628,243,
257.63,241,
257.632,242,
257.634,244,
257.636,243,
257.638,242,
257.64,241,
257.642,242,
257.644,243,
257.646,240,
257.648,239,
257.65,240,
257.652,239,
257.654,240,
257.656,240,
257.658,241,
257.66,242,
257.662,241,
257.664,242,
257.666,241,
257.668,243,
257.67,243,
257.672,242,
257.674,241,
257.676,241,
257.678,240,
257.68,238,
257.682,239,
257.684,239,
257.686,238,
257.688,240,
257.69,239,
257.692,240,
257.694,242,
257.696,241,
257.698,241,
257.7,242,
257.702,243,
257.704,243,
257.706,242,
257.708,242,
257.71,239,
257.712,239,
257.714,240,
257.716,238,
257.718,239,
257.72,239,
257.722,239,
257.724,238,
257.726,240,
257.728,241,
257.73,240,
257.732,241,
257.734,242,
257.736,240,
257.738,240,
257.74,242,
257.742,240,
257.744,238,
257.746,238,
257.748,238,
257.75,238,
257.752,238,
257.754,238,
257.756,240,
257.758,240,
257.76,241,
257.762,242,
257.764,243,
257.766,242,
257.768,242,
257.77,242,
257.772,241,
257.774,241,
257.776,240,
257.778,241,
257.78,241,
257.782,240,
257.784,240,
257.786,240,
257.788,239,
257.79,239,
257.792,240,
257.794,242,
257.796,243,
257.798,242,
257.8,242,
257.802,243,
257.804,242,
257.806,241,
257.808,240,
257.81,240,
257.812,240,
257.814,240,
257.816,240,
257.818,239,
257.82,240,
257.822,240,
257.824,239,
257.826,240,
257.828,242,
257.83,243,
257.832,242,
257.834,242,
257.836,242,
257.838,241,
257.84,242,
257.842,242,
257.844,242,
257.846,240,
257.848,240,
257.85,239,
257.852,239,
257.854,241,
257.856,240,
257.858,240,
257.86,242,
257.862,242,
257.864,241,
257.866,242,
257.868,242,
257.87,240,
257.872,241,
257.874,242,
257.876,240,
257.878,241,
257.88,239,
257.882,240,
257.884,237,
257.886,238,
257.888,240,
257.89,239,
257.892,240,
257.894,242,
257.896,242,
257.898,241,
257.9,243,
257.902,243,
257.904,241,
257.906,241,
257.908,240,
257.91,239,
257.912,239,
257.914,239,
257.916,238,
257.918,238,
257.92,238,
257.922,238,
257.924,238,
257.926,238,
257.928,239,
257.93,238,
257.932,238,
257.934,238,
257.936,238,
257.938,239,
257.94,238,
257.942,238,
257.944,236,
257.946,236,
257.948,235,
257.95,236,
257.952,235,
257.954,234,
257.956,235,
257.958,236,
257.96,236,
257.962,237,
257.964,239,
257.966,237,
257.968,238,
257.97,236,
257.972,237,
257.974,237,
257.976,236,
257.978,235,
257.98,236,
257.982,236,
257.984,234,
257.986,234,
257.988,235,
257.99,237,
257.992,236,
257.994,237,
257.996,236,
257.998,236,
258.0,238,
258.002,237,
258.004,240,
258.006,237,
258.008,235,
258.01,234,
258.012,236,
258.014,236,
258.016,235,
258.018,234,
258.02,236,
258.022,235,
258.024,235,
258.026,234,
258.028,236,
258.03,234,
258.032,235,
258.034,233,
258.036,235,
258.038,234,
258.04,236,
258.042,233,
258.044,233,
258.046,232,
258.048,232,
258.05,231,
258.052,233,
258.054,234,
258.056,232,
258.058,232,
258.06,233,
258.062,233,
258.064,236,
258.066,235,
258.068,233,
258.07,232,
258.072,234,
258.074,233,
258.076,233,
258.078,231,
258.08,230,
258.082,231,
258.084,232,
258.086,230,
258.088,230,
258.09,229,
258.092,229,
258.094,230,
258.096,232,
258.098,233,
258.1,233,
258.102,232,
258.104,232,
258.106,231,
258.108,230,
258.11,230,
258.112,229,
258.114,231,
258.116,229,
258.118,228,
258.12,228,
258.122,230,
258.124,231,
258.126,229,
258.128,231,
258.13,230,
258.132,229,
258.134,231,
258.136,231,
258.138,232,
258.14,232,
258.142,233,
258.144,231,
258.146,229,
258.148,229,
258.15,230,
258.152,227,
258.154,230,
258.156,230,
258.158,230,
258.16,231,
258.162,232,
258.164,229,
258.166,231,
258.168,231,
258.17,231,
258.172,232,
258.174,231,
258.176,231,
258.178,230,
258.18,230,
258.182,232,
258.184,229,
258.186,229,
258.188,232,
258.19,229,
258.192,230,
258.194,233,
258.196,231,
258.198,233,
258.2,233,
258.202,234,
258.204,233,
258.206,233,
258.208,234,
258.21,232,
258.212,232,
258.214,231,
258.216,232,
258.218,232,
258.22,233,
258.222,233,
258.224,233,
258.226,232,
258.228,234,
258.23,232,
258.232,234,
258.234,235,
258.236,233,
258.238,235,
258.24,235,
258.242,233,
258.244,232,
258.246,233,
258.248,233,
258.25,232,
258.252,232,
258.254,232,
258.256,234,
258.258,233,
258.26,233,
258.262,236,
258.264,235,
258.266,234,
258.268,235,
258.27,234,
258.272,233,
258.274,234,
258.276,234,
258.278,234,
258.28,236,
258.282,236,
258.284,234,
258.286,234,
258.288,233,
258.29,234,
258.292,234,
258.294,234,
258.296,234,
258.298,235,
258.3,235,
258.302,236,
258.304,237,
258.306,234,
258.308,234,
258.31,235,
258.312,236,
258.314,233,
258.316,235,
258.318,234,
258.32,233,
258.322,236,
258.324,235,
258.326,235,
258.328,234,
258.33,235,
258.332,236,
258.334,235,
258.336,237,
258.338,236,
258.34,237,
258.342,235,
258.344,233,
258.346,235,
258.348,236,
258.35,236,
258.352,234,
258.354,234,
258.356,236,
258.358,235,
258.36,236,
258.362,235,
258.364,235,
258.366,237,
258.368,236,
258.37,239,
258.372,237,
258.374,236,
258.376,237,
258.378,235,
258.38,235,
258.382,237,
258.384,237,
258.386,234,
258.388,236,
258.39,234,
258.392,237,
258.394,238,
258.396,237,
258.398,236,
258.4,237,
258.402,239,
258.404,236,
258.406,236,
258.408,236,
258.41,235,
258.412,236,
258.414,236,
258.416,236,
258.418,236,
258.42,236,
258.422,236,
258.424,238,
258.426,236,
258.428,237,
258.43,238,
258.432,238,
258.434,238,
258.436,237,
258.438,238,
258.44,238,
258.442,236,
258.444,235,
258.446,237,
258.448,235,
258.45,235,
258.452,235,
258.454,236,
258.456,235,
258.458,237,
258.46,238,
258.462,238,
258.464,237,
258.466,237,
258.468,238,
258.47,238,
258.472,236,
258.474,238,
258.476,237,
258.478,237,
258.48,236,
258.482,236,
258.484,237,
258.486,235,
258.488,237,
258.49,237,
258.492,234,
258.494,237,
258.496,237,
258.498,237,
258.5,237,
258.502,238,
258.504,238,
258.506,237,
258.508,238,
258.51,236,
258.512,236,
258.514,237,
258.516,236,
258.518,235,
258.52,237,
258.522,235,
258.524,237,
258.526,237,
258.528,237,
258.53,238,
258.532,237,
258.534,240,
258.536,238,
258.538,238,
258.54,237,
258.542,237,
258.544,238,
258.546,236,
258.548,237,
258.55,235,
258.552,238,
258.554,236,
258.556,236,
258.558,237,
258.56,237,
258.562,236,
258.564,239,
258.566,238,
258.568,238,
258.57,236,
258.572,235,
258.574,237,
258.576,237,
258.578,236,
258.58,237,
258.582,236,
258.584,237,
258.586,236,
258.588,237,
258.59,238,
258.592,234,
258.594,238,
258.596,238,
258.598,238,
258.6,239,
258.602,241,
258.604,239,
258.606,238,
258.608,238,
258.61,239,
258.612,237,
258.614,238,
258.616,237,
258.618,236,
258.62,238,
258.622,233,
258.624,238,
258.626,237,
258.628,240,
258.63,238,
258.632,236,
258.634,238,
258.636,237,
258.638,237,
258.64,240,
258.642,235,
258.644,236,
258.646,236,
258.648,235,
258.65,236,
258.652,238,
258.654,237,
258.656,237,
258.658,238,
258.66,237,
258.662,239,
258.664,238,
258.666,237,
258.668,238,
258.67,237,
258.672,240,
258.674,236,
258.676,238,
258.678,238,
258.68,236,
258.682,237,
258.684,238,
258.686,235,
258.688,236,
258.69,237,
258.692,237,
258.694,238,
258.696,236,
258.698,238,
258.7,237,
258.702,241,
258.704,239,
258.706,239,
258.708,239,
258.71,236,
258.712,235,
258.714,238,
258.716,237,
258.718,236,
258.72,237,
258.722,238,
258.724,239,
258.726,238,
258.728,237,
258.73,239,
258.732,237,
258.734,238,
258.736,238,
258.738,238,
258.74,239,
258.742,239,
258.744,238,
258.746,237,
258.748,236,
258.75,236,
258.752,238,
258.754,236,
258.756,238,
258.758,238,
258.76,238,
258.762,240,
258.764,237,
258.766,238,
258.768,240,
258.77,238,
258.772,238,
258.774,238,
258.776,237,
258.778,238,
258.78,238,
258.782,234,
258.784,236,
258.786,237,
258.788,238,
258.79,238,
258.792,237,
258.794,238,
258.796,239,
258.798,239,
258.8,240,
258.802,240,
258.804,240,
258.806,238,
258.808,238,
258.81,239,
258.812,240,
258.814,237,
258.816,239,
258.818,238,
258.82,240,
258.822,235,
258.824,239,
258.826,239,
258.828,240,
258.83,239,
258.832,236,
258.834,240,
258.836,240,
258.838,240,
258.84,240,
258.842,237,
258.844,239,
258.846,237,
258.848,237,
258.85,237,
258.852,237,
258.854,239,
258.856,238,
258.858,240,
258.86,239,
258.862,242,
258.864,240,
258.866,240,
258.868,241,
258.87,240,
258.872,243,
258.874,239,
258.876,240,
258.878,239,
258.88,238,
258.882,239,
258.884,239,
258.886,238,
258.888,238,
258.89,240,
258.892,241,
258.894,238,
258.896,239,
258.898,239,
258.9,241,
258.902,240,
258.904,240,
258.906,239,
258.908,239,
258.91,239,
258.912,239,
258.914,238,
258.916,239,
258.918,238,
258.92,240,
258.922,240,
258.924,241,
258.926,240,
258.928,239,
258.93,240,
258.932,241,
258.934,239,
258.936,241,
258.938,240,
258.94,240,
258.942,242,
258.944,239,
258.946,241,
258.948,239,
258.95,238,
258.952,239,
258.954,238,
258.956,240,
258.958,241,
258.96,242,
258.962,241,
258.964,241,
258.966,241,
258.968,241,
258.97,241,
258.972,242,
258.974,240,
258.976,240,
258.978,241,
258.98,240,
258.982,239,
258.984,240,
258.986,239,
258.988,240,
258.99,240,
258.992,241,
258.994,241,
258.996,241,
258.998,239,
259.0,241,
259.002,241,
259.004,241,
259.006,241,
259.008,241,
259.01,239,
259.012,245,
259.014,240,
259.016,238,
259.018,241,
259.02,240,
259.022,235,
259.024,240,
259.026,239,
259.028,241,
259.03,241,
259.032,242,
259.034,242,
259.036,241,
259.038,240,
259.04,241,
259.042,237,
259.044,240,
259.046,241,
259.048,240,
259.05,238,
259.052,240,
259.054,240,
259.056,239,
259.058,239,
259.06,241,
259.062,239,
259.064,241,
259.066,241,
259.068,240,
259.07,241,
259.072,237,
259.074,241,
259.076,240,
259.078,240,
259.08,238,
259.082,242,
259.084,240,
259.086,239,
259.088,241,
259.09,240,
259.092,237,
259.094,241,
259.096,240,
259.098,241,
259.1,241,
259.102,242,
259.104,241,
259.106,241,
259.108,242,
259.11,241,
259.112,239,
259.114,242,
259.116,241,
259.118,240,
259.12,240,
259.122,242,
259.124,241,
259.126,240,
259.128,240,
259.13,241,
259.132,245,
259.134,242,
259.136,241,
259.138,240,
259.14,241,
259.142,243,
259.144,242,
259.146,240,
259.148,241,
259.15,239,
259.152,242,
259.154,240,
259.156,240,
259.158,241,
259.16,242,
259.162,240,
259.164,241,
259.166,241,
259.168,241,
259.17,242,
259.172,241,
259.174,241,
259.176,241,
259.178,240,
259.18,241,
259.182,235,
259.184,240,
259.186,240,
259.188,240,
259.19,242,
259.192,240,
259.194,241,
259.196,240,
259.198,240,
259.2,242,
259.202,246,
259.204,242,
259.206,241,
259.208,239,
259.21,242,
259.212,238,
259.214,241,
259.216,240,
259.218,239,
259.22,240,
259.222,241,
259.224,239,
259.226,237,
259.228,238,
259.23,236,
259.232,232,
259.234,235,
259.236,234,
259.238,233,
259.24,234,
259.242,236,
259.244,233,
259.246,232,
259.248,231,
259.25,230,
259.252,233,
259.254,230,
259.256,231,
259.258,233,
259.26,232,
259.262,232,
259.264,231,
259.266,232,
259.268,232,
259.27,230,
259.272,235,
259.274,228,
259.276,230,
259.278,231,
259.28,230,
259.282,230,
259.284,227,
259.286,229,
259.288,228,
259.29,228,
259.292,230,
259.294,231,
259.296,231,
259.298,231,
259.3,232,
259.302,237,
259.304,231,
259.306,233,
259.308,230,
259.31,232,
259.312,232,
259.314,231,
259.316,231,
259.318,230,
259.32,231,
259.322,232,
259.324,230,
259.326,230,
259.328,231,
259.33,230,
259.332,233,
259.334,231,
259.336,230,
259.338,229,
259.34,231,
259.342,231,
259.344,229,
259.346,229,
259.348,228,
259.35,228,
259.352,230,
259.354,230,
259.356,228,
259.358,230,
259.36,230,
259.362,228,
259.364,228,
259.366,230,
259.368,230,
259.37,229,
259.372,229,
259.374,229,
259.376,228,
259.378,228,
259.38,227,
259.382,225,
259.384,228,
259.386,226,
259.388,227,
259.39,229,
259.392,229,
259.394,228,
259.396,228,
259.398,229,
259.4,229,
259.402,230,
259.404,228,
259.406,230,
259.408,229,
259.41,228,
259.412,232,
259.414,228,
259.416,229,
259.418,228,
259.42,229,
259.422,232,
259.424,229,
259.426,230,
259.428,229,
259.43,229,
259.432,234,
259.434,231,
259.436,230,
259.438,230,
259.44,231,
259.442,230,
259.444,232,
259.446,231,
259.448,231,
259.45,231,
259.452,232,
259.454,231,
259.456,231,
259.458,232,
259.46,231,
259.462,233,
259.464,233,
259.466,233,
259.468,232,
259.47,234,
259.472,231,
259.474,233,
259.476,233,
259.478,231,
259.48,232,
259.482,231,
259.484,233,
259.486,232,
259.488,231,
259.49,230,
259.492,233,
259.494,232,
259.496,233,
259.498,233,
259.5,233,
259.502,232,
259.504,232,
259.506,233,
259.508,233,
259.51,232,
259.512,233,
259.514,232,
259.516,231,
259.518,232,
259.52,233,
259.522,232,
259.524,231,
259.526,231,
259.528,231,
259.53,231,
259.532,232,
259.534,231,
259.536,233,
259.538,233,
259.54,232,
259.542,230,
259.544,232,
259.546,230,
259.548,229,
259.55,230,
259.552,231,
259.554,229,
259.556,230,
259.558,230,
259.56,228,
259.562,231,
259.564,228,
259.566,230,
259.568,230,
259.57,229,
259.572,227,
259.574,229,
259.576,228,
259.578,228,
259.58,228,
259.582,229,
259.584,227,
259.586,227,
259.588,228,
259.59,226,
259.592,228,
259.594,226,
259.596,227,
259.598,227,
259.6,228,
259.602,228,
259.604,228,
259.606,228,
259.608,226,
259.61,226,
259.612,229,
259.614,226,
259.616,227,
259.618,227,
259.62,227,
259.622,228,
259.624,226,
259.626,227,
259.628,225,
259.63,226,
259.632,228,
259.634,227,
259.636,226,
259.638,226,
259.64,226,
259.642,226,
259.644,226,
259.646,225,
259.648,226,
259.65,225,
259.652,227,
259.654,226,
259.656,226,
259.658,226,
259.66,225,
259.662,228,
259.664,226,
259.666,227,
259.668,226,
259.67,227,
259.672,227,
259.674,227,
259.676,226,
259.678,228,
259.68,227,
259.682,226,
259.684,226,
259.686,227,
259.688,229,
259.69,228,
259.692,228,
259.694,227,
259.696,228,
259.698,230,
259.7,229,
259.702,226,
259.704,229,
259.706,229,
259.708,229,
259.71,229,
259.712,228,
259.714,229,
259.716,229,
259.718,229,
259.72,231,
259.722,231,
259.724,230,
259.726,230,
259.728,231,
259.73,231,
259.732,231,
259.734,231,
259.736,232,
259.738,231,
259.74,232,
259.742,233,
259.744,232,
259.746,232,
259.748,230,
259.75,231,
259.752,233,
259.754,232,
259.756,233,
259.758,235,
259.76,234,
259.762,234,
259.764,233,
259.766,235,
259.768,235,
259.77,234,
259.772,234,
259.774,233,
259.776,234,
259.778,234,
259.78,235,
259.782,235,
259.784,235,
259.786,234,
259.788,235,
259.79,235,
259.792,236,
259.794,236,
259.796,235,
259.798,237,
259.8,236,
259.802,237,
259.804,235,
259.806,236,
259.808,235,
259.81,236,
259.812,235,
259.814,236,
259.816,237,
259.818,237,
259.82,236,
259.822,235,
259.824,237,
259.826,237,
259.828,238,
259.83,237,
259.832,236,
259.834,237,
259.836,239,
259.838,238,
259.84,239,
259.842,239,
259.844,237,
259.846,238,
259.848,239,
259.85,237,
259.852,236,
259.854,237,
259.856,237,
259.858,239,
259.86,237,
259.862,238,
259.864,237,
259.866,238,
259.868,236,
259.87,238,
259.872,238,
259.874,238,
259.876,239,
259.878,239,
259.88,238,
259.882,237,
259.884,238,
259.886,237,
259.888,237,
259.89,238,
259.892,238,
259.894,237,
259.896,238,
259.898,237,
259.9,237,
259.902,240,
259.904,239,
259.906,238,
259.908,239,
259.91,237,
259.912,239,
259.914,238,
259.916,237,
259.918,238,
259.92,238,
259.922,237,
259.924,238,
259.926,237,
259.928,237,
259.93,237,
259.932,238,
259.934,237,
259.936,237,
259.938,238,
259.94,236,
259.942,237,
259.944,237,
259.946,235,
259.948,236,
259.95,236,
259.952,234,
259.954,234,
259.956,235,
259.958,236,
259.96,233,
259.962,235,
259.964,234,
259.966,234,
259.968,234,
259.97,233,
259.972,232,
259.974,234,
259.976,234,
259.978,234,
259.98,233,
259.982,231,
259.984,232,
259.986,231,
259.988,232,
259.99,230,
259.992,232,
259.994,231,
259.996,232,
259.998,231,
260.0,231,
260.002,232,
260.004,231,
260.006,231,
260.008,231,
260.01,229,
260.012,231,
260.014,230,
260.016,229,
260.018,229,
260.02,230,
260.022,229,
260.024,229,
260.026,229,
260.028,230,
260.03,229,
260.032,229,
260.034,229,
260.036,229,
260.038,229,
260.04,229,
260.042,229,
260.044,229,
260.046,229,
260.048,229,
260.05,227,
260.052,229,
260.054,228,
260.056,228,
260.058,227,
260.06,229,
260.062,230,
260.064,228,
260.066,228,
260.068,230,
260.07,229,
260.072,229,
260.074,228,
260.076,230,
260.078,229,
260.08,229,
260.082,228,
260.084,229,
260.086,230,
260.088,229,
260.09,228,
260.092,230,
260.094,228,
260.096,229,
260.098,230,
260.1,230,
260.102,230,
260.104,230,
260.106,229,
260.108,230,
260.11,229,
260.112,231,
260.114,230,
260.116,230,
260.118,231,
260.12,230,
260.122,229,
260.124,230,
260.126,229,
260.128,230,
260.13,230,
260.132,231,
260.134,232,
260.136,232,
260.138,231,
260.14,232,
260.142,232,
260.144,231,
260.146,230,
260.148,232,
260.15,231,
260.152,230,
260.154,232,
260.156,232,
260.158,231,
260.16,232,
260.162,232,
260.164,232,
260.166,231,
260.168,234,
260.17,233,
260.172,233,
260.174,231,
260.176,232,
260.178,231,
260.18,233,
260.182,232,
260.184,233,
260.186,232,
260.188,232,
260.19,232,
260.192,234,
260.194,234,
260.196,233,
260.198,233,
260.2,234,
260.202,232,
260.204,234,
260.206,233,
260.208,233,
260.21,233,
260.212,233,
260.214,233,
260.216,233,
260.218,234,
260.22,234,
260.222,233,
260.224,234,
260.226,234,
260.228,232,
260.23,234,
260.232,234,
260.234,234,
260.236,235,
260.238,234,
260.24,234,
260.242,235,
260.244,234,
260.246,234,
260.248,234,
260.25,234,
260.252,233,
260.254,234,
260.256,234,
260.258,234,
260.26,234,
260.262,236,
260.264,235,
260.266,235,
260.268,234,
260.27,235,
260.272,233,
260.274,235,
260.276,234,
260.278,236,
260.28,235,
260.282,235,
260.284,236,
260.286,234,
260.288,234,
260.29,234,
260.292,234,
260.294,235,
260.296,235,
260.298,236,
260.3,236,
260.302,237,
260.304,234,
260.306,236,
260.308,235,
260.31,236,
260.312,235,
260.314,236,
260.316,235,
260.318,236,
260.32,235,
260.322,236,
260.324,235,
260.326,235,
260.328,236,
260.33,235,
260.332,235,
260.334,235,
260.336,236,
260.338,235,
260.34,236,
260.342,234,
260.344,235,
260.346,236,
260.348,234,
260.35,235,
260.352,235,
260.354,235,
260.356,235,
260.358,236,
260.36,236,
260.362,237,
260.364,236,
260.366,236,
260.368,235,
260.37,236,
260.372,235,
260.374,236,
260.376,235,
260.378,235,
260.38,237,
260.382,234,
260.384,236,
260.386,235,
260.388,234,
260.39,234,
260.392,236,
260.394,237,
260.396,236,
260.398,235,
260.4,236,
260.402,234,
260.404,236,
260.406,235,
260.408,236,
260.41,235,
260.412,236,
260.414,236,
260.416,235,
260.418,236,
260.42,235,
260.422,236,
260.424,236,
260.426,236,
260.428,236,
260.43,236,
260.432,236,
260.434,237,
260.436,236,
260.438,235,
260.44,237,
260.442,236,
260.444,235,
260.446,237,
260.448,236,
260.45,236,
260.452,236,
260.454,236,
260.456,236,
260.458,235,
260.46,238,
260.462,236,
260.464,235,
260.466,235,
260.468,236,
260.47,236,
260.472,237,
260.474,237,
260.476,236,
260.478,235,
260.48,238,
260.482,235,
260.484,235,
260.486,237,
260.488,234,
260.49,235,
260.492,236,
260.494,236,
260.496,236,
260.498,236,
260.5,237,
260.502,235,
260.504,237,
260.506,236,
260.508,235,
260.51,234,
260.512,235,
260.514,236,
260.516,236,
260.518,236,
260.52,237,
260.522,236,
260.524,236,
260.526,237,
260.528,237,
260.53,236,
260.532,236,
260.534,236,
260.536,236,
260.538,236,
260.54,238,
260.542,236,
260.544,236,
260.546,236,
260.548,237,
260.55,234,
260.552,237,
260.554,236,
260.556,236,
260.558,235,
260.56,237,
260.562,237,
260.564,236,
260.566,238,
260.568,236,
260.57,238,
260.572,235,
260.574,236,
260.576,237,
260.578,237,
260.58,238,
260.582,235,
260.584,236,
260.586,236,
260.588,235,
260.59,235,
260.592,239,
260.594,237,
260.596,236,
260.598,237,
260.6,239,
260.602,238,
260.604,237,
260.606,237,
260.608,235,
260.61,237,
260.612,238,
260.614,238,
260.616,237,
260.618,236,
260.62,237,
260.622,237,
260.624,236,
260.626,237,
260.628,236,
260.63,236,
260.632,236,
260.634,237,
260.636,237,
260.638,236,
260.64,236,
260.642,236,
260.644,236,
260.646,236,
260.648,235,
260.65,236,
260.652,237,
260.654,237,
260.656,237,
260.658,235,
260.66,236,
260.662,235,
260.664,236,
260.666,237,
260.668,236,
260.67,237,
260.672,236,
260.674,236,
260.676,237,
260.678,236,
260.68,238,
260.682,236,
260.684,236,
260.686,235,
260.688,236,
260.69,236,
260.692,237,
260.694,237,
260.696,236,
260.698,237,
260.7,236,
260.702,237,
260.704,236,
260.706,238,
260.708,237,
260.71,236,
260.712,236,
260.714,236,
260.716,237,
260.718,237,
260.72,237,
260.722,237,
260.724,237,
260.726,237,
260.728,236,
260.73,237,
260.732,238,
260.734,237,
260.736,237,
260.738,236,
260.74,237,
260.742,236,
260.744,237,
260.746,237,
260.748,235,
260.75,235,
260.752,235,
260.754,236,
260.756,237,
260.758,237,
260.76,236,
260.762,236,
260.764,236,
260.766,237,
260.768,236,
260.77,236,
260.772,236,
260.774,236,
260.776,237,
260.778,236,
260.78,237,
260.782,236,
260.784,236,
260.786,236,
260.788,236,
260.79,235,
260.792,236,
260.794,237,
260.796,236,
260.798,237,
260.8,235,
260.802,236,
260.804,237,
260.806,237,
260.808,236,
260.81,237,
260.812,236,
260.814,235,
260.816,237,
260.818,236,
260.82,237,
260.822,236,
260.824,236,
260.826,235,
260.828,236,
260.83,236,
260.832,236,
260.834,237,
260.836,237,
260.838,237,
260.84,235,
260.842,237,
260.844,236,
260.846,236,
260.848,236,
260.85,236,
260.852,236,
260.854,236,
260.856,236,
260.858,237,
260.86,237,
260.862,236,
260.864,235,
260.866,236,
260.868,236,
260.87,237,
260.872,236,
260.874,236,
260.876,236,
260.878,237,
260.88,236,
260.882,236,
260.884,236,
260.886,237,
260.888,237,
260.89,236,
260.892,237,
260.894,237,
260.896,237,
260.898,237,
260.9,236,
260.902,237,
260.904,237,
260.906,236,
260.908,236,
260.91,236,
260.912,237,
260.914,236,
260.916,236,
260.918,236,
260.92,236,
260.922,236,
260.924,236,
260.926,236,
260.928,236,
260.93,237,
260.932,236,
260.934,237,
260.936,237,
260.938,237,
260.94,236,
260.942,237,
260.944,236,
260.946,236,
260.948,236,
260.95,235,
260.952,236,
260.954,236,
260.956,236,
260.958,236,
260.96,236,
260.962,237,
260.964,237,
260.966,237,
260.968,237,
260.97,236,
260.972,237,
260.974,236,
260.976,236,
260.978,237,
260.98,236,
260.982,236,
260.984,236,
260.986,236,
260.988,236,
260.99,235,
260.992,236,
260.994,236,
260.996,236,
260.998,237,
261.0,237,
261.002,236,
261.004,237,
261.006,237,
261.008,236,
261.01,236,
261.012,236,
261.014,237,
261.016,237,
261.018,236,
261.02,235,
261.022,236,
261.024,236,
261.026,237,
261.028,236,
261.03,236,
261.032,237,
261.034,238,
261.036,237,
261.038,236,
261.04,236,
261.042,236,
261.044,236,
261.046,236,
261.048,236,
261.05,237,
261.052,237,
261.054,236,
261.056,236,
261.058,237,
261.06,236,
261.062,236,
261.064,236,
261.066,237,
261.068,236,
261.07,237,
261.072,237,
261.074,237,
261.076,237,
261.078,236,
261.08,237,
261.082,237,
261.084,236,
261.086,236,
261.088,236,
261.09,235,
261.092,236,
261.094,236,
261.096,236,
261.098,237,
261.1,237,
261.102,236,
261.104,236,
261.106,237,
261.108,236,
261.11,235,
261.112,236,
261.114,236,
261.116,236,
261.118,236,
261.12,235,
261.122,236,
261.124,236,
261.126,237,
261.128,236,
261.13,237,
261.132,237,
261.134,237,
261.136,237,
261.138,237,
261.14,236,
261.142,236,
261.144,236,
261.146,236,
261.148,236,
261.15,236,
261.152,236,
261.154,236,
261.156,236,
261.158,236,
261.16,237,
261.162,237,
261.164,236,
261.166,237,
261.168,236,
261.17,237,
261.172,236,
261.174,237,
261.176,237,
261.178,237,
261.18,237,
261.182,236,
261.184,236,
261.186,236,
261.188,237,
261.19,236,
261.192,236,
261.194,236,
261.196,237,
261.198,236,
261.2,238,
261.202,237,
261.204,237,
261.206,236,
261.208,236,
261.21,236,
261.212,236,
261.214,236,
261.216,236,
261.218,236,
261.22,236,
261.222,237,
261.224,236,
261.226,236,
261.228,236,
261.23,236,
261.232,237,
261.234,238,
261.236,237,
261.238,237,
261.24,236,
261.242,236,
261.244,236,
261.246,236,
261.248,237,
261.25,236,
261.252,236,
261.254,236,
261.256,237,
261.258,236,
261.26,236,
261.262,237,
261.264,236,
261.266,237,
261.268,237,
261.27,237,
261.272,236,
261.274,237,
261.276,237,
261.278,237,
261.28,236,
261.282,236,
261.284,236,
261.286,236,
261.288,236,
261.29,236,
261.292,236,
261.294,237,
261.296,237,
261.298,236,
261.3,237,
261.302,236,
261.304,237,
261.306,236,
261.308,236,
261.31,236,
261.312,236,
261.314,236,
261.316,236,
261.318,236,
261.32,236,
261.322,236,
261.324,236,
261.326,236,
261.328,237,
261.33,237,
261.332,237,
261.334,236,
261.336,236,
261.338,237,
261.34,237,
261.342,236,
261.344,236,
261.346,236,
261.348,236,
261.35,235,
261.352,236,
261.354,236,
261.356,236,
261.358,237,
261.36,237,
261.362,236,
261.364,236,
261.366,236,
261.368,237,
261.37,238,
261.372,236,
261.374,237,
261.376,237,
261.378,236,
261.38,236,
261.382,236,
261.384,236,
261.386,236,
261.388,236,
261.39,235,
261.392,236,
261.394,236,
261.396,236,
261.398,236,
261.4,236,
261.402,237,
261.404,237,
261.406,236,
261.408,236,
261.41,236,
261.412,236,
261.414,236,
261.416,236,
261.418,236,
261.42,236,
261.422,236,
261.424,236,
261.426,236,
261.428,236,
261.43,235,
261.432,237,
261.434,236,
261.436,236,
261.438,237,
261.44,237,
261.442,236,
261.444,236,
261.446,236,
261.448,236,
261.45,236,
261.452,236,
261.454,236,
261.456,236,
261.458,237,
261.46,236,
261.462,238,
261.464,237,
261.466,237,
261.468,236,
261.47,235,
261.472,236,
261.474,237,
261.476,237,
261.478,237,
261.48,236,
261.482,236,
261.484,236,
261.486,236,
261.488,236,
261.49,237,
261.492,236,
261.494,237,
261.496,237,
261.498,237,
261.5,236,
261.502,237,
261.504,237,
261.506,236,
261.508,236,
261.51,237,
261.512,236,
261.514,237,
261.516,237,
261.518,237,
261.52,236,
261.522,236,
261.524,236,
261.526,236,
261.528,236,
261.53,235,
261.532,236,
261.534,237,
261.536,236,
261.538,237,
261.54,236,
261.542,236,
261.544,236,
261.546,236,
261.548,236,
261.55,237,
261.552,236,
261.554,236,
261.556,236,
261.558,236,
261.56,237,
261.562,237,
261.564,236,
261.566,236,
261.568,237,
261.57,237,
261.572,237,
261.574,236,
261.576,237,
261.578,237,
261.58,237,
261.582,237,
261.584,236,
261.586,237,
261.588,236,
261.59,238,
