Time (s from start),LDR Value,Marker
168.874,237,
168.876,238,
168.878,238,
168.88,238,
168.882,237,
168.884,237,
168.886,238,
168.888,237,
168.89,237,
168.892,238,
168.894,237,
168.896,238,
168.898,238,
168.9,238,
168.902,238,
168.904,238,
168.906,238,
168.908,238,
168.91,238,
168.912,238,
168.914,238,
168.916,237,
168.918,238,
168.92,238,
168.922,238,
168.924,237,
168.926,238,
168.928,237,
168.93,238,
168.932,237,
168.934,238,
168.936,238,
168.938,238,
168.94,237,
168.942,238,
168.944,238,
168.946,238,
168.948,238,
168.95,238,
168.952,238,
168.954,237,
168.956,238,
168.958,237,
168.96,238,
168.962,238,
168.964,237,
168.966,238,
168.968,238,
168.97,237,
168.972,237,
168.974,237,
168.976,238,
168.978,238,
168.98,237,
168.982,238,
168.984,238,
168.986,238,
168.988,237,
168.99,237,
168.992,237,
168.994,237,
168.996,237,
168.998,237,
169.0,238,
169.002,238,
169.004,237,
169.006,238,
169.008,238,
169.01,237,
169.012,237,
169.014,238,
169.016,238,
169.018,237,
169.02,237,
169.022,238,
169.024,238,
169.026,237,
169.028,237,
169.03,238,
169.032,238,
169.034,238,
169.036,238,
169.038,238,
169.04,238,
169.042,238,
169.044,237,
169.046,237,
169.048,238,
169.05,237,
169.052,237,
169.054,237,
169.056,238,
169.058,237,
169.06,238,
169.062,238,
169.064,238,
169.066,238,
169.068,238,
169.07,238,
169.072,238,
169.074,238,
169.076,238,
169.078,238,
169.08,237,
169.082,238,
169.084,237,
169.086,238,
169.088,238,
169.09,237,
169.092,237,
169.094,238,
169.096,238,
169.098,238,
169.1,238,
169.102,238,
169.104,237,
169.106,238,
169.108,238,
169.11,237,
169.112,238,
169.114,238,
169.116,237,trial_27
169.118,238,
169.12,238,
169.122,238,
169.124,237,
169.126,237,
169.128,237,
169.13,238,
169.132,237,
169.134,238,
169.136,237,
169.138,238,
169.14,238,
169.142,238,
169.144,237,
169.146,237,
169.148,238,
169.15,237,
169.152,237,
169.154,239,
169.156,267,
169.158,297,
169.16,320,
169.162,337,
169.164,351,
169.166,363,
169.168,373,
169.17,380,
169.172,372,
169.174,347,
169.176,318,
169.178,292,
169.18,269,
169.182,250,
169.184,235,
169.186,221,
169.188,208,
169.19,207,
169.192,234,
169.194,268,
169.196,297,
169.198,319,
169.2,337,
169.202,350,
169.204,359,
169.206,345,
169.208,319,
169.21,293,
169.212,270,
169.214,249,
169.216,234,
169.218,219,
169.22,207,
169.222,198,
169.224,207,
169.226,240,
169.228,274,
169.23,301,
169.232,322,
169.234,338,
169.236,351,
169.238,355,
169.24,335,
169.242,308,
169.244,282,
169.246,262,
169.248,243,
169.25,228,
169.252,213,
169.254,202,
169.256,196,
169.258,216,
169.26,251,
169.262,284,
169.264,309,
169.266,329,
169.268,343,
169.27,355,
169.272,350,
169.274,326,
169.276,300,
169.278,276,
169.28,256,
169.282,238,
169.284,223,
169.286,210,
169.288,199,
169.29,200,
169.292,230,
169.294,263,
169.296,294,
169.298,317,
169.3,335,
169.302,349,
169.304,358,
169.306,344,
169.308,319,
169.31,292,
169.312,270,
169.314,250,
169.316,233,
169.318,220,
169.32,207,
169.322,198,
169.324,208,
169.326,241,
169.328,275,
169.33,302,
169.332,324,
169.334,340,
169.336,354,
169.338,357,
169.34,337,
169.342,310,
169.344,286,
169.346,263,
169.348,246,
169.35,230,
169.352,216,
169.354,204,
169.356,197,
169.358,218,
169.36,254,
169.362,286,
169.364,312,
169.366,331,
169.368,346,
169.37,357,
169.372,353,
169.374,329,
169.376,302,
169.378,278,
169.38,258,
169.382,241,
169.384,226,
169.386,212,
169.388,202,
169.39,202,
169.392,230,
169.394,266,
169.396,296,
169.398,320,
169.4,338,
169.402,351,
169.404,361,
169.406,346,
169.408,320,
169.41,294,
169.412,272,
169.414,252,
169.416,235,
169.418,221,
169.42,209,
169.422,200,
169.424,211,
169.426,244,
169.428,278,
169.43,305,
169.432,326,
169.434,343,
169.436,356,
169.438,359,
169.44,340,
169.442,312,
169.444,288,
169.446,266,
169.448,247,
169.45,231,
169.452,217,
169.454,205,
169.456,199,
169.458,221,
169.46,256,
169.462,288,
169.464,313,
169.466,333,
169.468,348,
169.47,360,
169.472,355,
169.474,330,
169.476,304,
169.478,280,
169.48,260,
169.482,242,
169.484,227,
169.486,214,
169.488,202,
169.49,203,
169.492,233,
169.494,268,
169.496,298,
169.498,322,
169.5,339,
169.502,353,
169.504,363,
169.506,349,
169.508,323,
169.51,297,
169.512,273,
169.514,253,
169.516,237,
169.518,223,
169.52,210,
169.522,201,
169.524,210,
169.526,245,
169.528,279,
169.53,307,
169.532,329,
169.534,345,
169.536,358,
169.538,361,
169.54,341,
169.542,314,
169.544,288,
169.546,267,
169.548,248,
169.55,232,
169.552,218,
169.554,206,
169.556,200,
169.558,221,
169.56,257,
169.562,290,
169.564,315,
169.566,334,
169.568,349,
169.57,361,
169.572,356,
169.574,333,
169.576,306,
169.578,281,
169.58,261,
169.582,244,
169.584,228,
169.586,214,
169.588,203,
169.59,203,
169.592,233,
169.594,269,
169.596,300,
169.598,322,
169.6,341,
169.602,354,
169.604,364,
169.606,349,
169.608,324,
169.61,297,
169.612,274,
169.614,254,
169.616,237,
169.618,224,
169.62,211,
169.622,202,
169.624,212,
169.626,246,
169.628,281,
169.63,308,
169.632,329,
169.634,345,
169.636,359,
169.638,362,
169.64,342,
169.642,315,
169.644,290,
169.646,268,
169.648,249,
169.65,233,
169.652,220,
169.654,207,
169.656,201,
169.658,222,
169.66,258,
169.662,291,
169.664,316,
169.666,335,
169.668,350,
169.67,362,
169.672,358,
169.674,334,
169.676,307,
169.678,282,
169.68,262,
169.682,244,
169.684,229,
169.686,216,
169.688,204,
169.69,205,
169.692,234,
169.694,270,
169.696,301,
169.698,323,
169.7,342,
169.702,356,
169.704,365,
169.706,351,
169.708,325,
169.71,298,
169.712,275,
169.714,256,
169.716,239,
169.718,224,
169.72,211,
169.722,202,
169.724,213,
169.726,247,
169.728,281,
169.73,309,
169.732,330,
169.734,346,
169.736,359,
169.738,363,
169.74,343,
169.742,316,
169.744,291,
169.746,269,
169.748,250,
169.75,234,
169.752,220,
169.754,207,
169.756,202,
169.758,223,
169.76,260,
169.762,293,
169.764,317,
169.766,337,
169.768,352,
169.77,363,
169.772,359,
169.774,335,
169.776,307,
169.778,283,
169.78,263,
169.782,244,
169.784,229,
169.786,216,
169.788,205,
169.79,205,
169.792,235,
169.794,272,
169.796,301,
169.798,324,
169.8,342,
169.802,357,
169.804,366,
169.806,352,
169.808,326,
169.81,299,
169.812,277,
169.814,256,
169.816,240,
169.818,225,
169.82,212,
169.822,203,
169.824,213,
169.826,248,
169.828,282,
169.83,311,
169.832,331,
169.834,348,
169.836,360,
169.838,364,
169.84,344,
169.842,317,
169.844,292,
169.846,269,
169.848,250,
169.85,234,
169.852,220,
169.854,208,
169.856,202,
169.858,223,
169.86,260,
169.862,293,
169.864,318,
169.866,337,
169.868,352,
169.87,364,
169.872,359,
169.874,336,
169.876,309,
169.878,284,
169.88,263,
169.882,245,
169.884,231,
169.886,217,
169.888,205,
169.89,206,
169.892,236,
169.894,272,
169.896,302,
169.898,325,
169.9,343,
169.902,357,
169.904,367,
169.906,353,
169.908,326,
169.91,300,
169.912,276,
169.914,257,
169.916,240,
169.918,226,
169.92,213,
169.922,204,
169.924,215,
169.926,249,
169.928,283,
169.93,311,
169.932,331,
169.934,348,
169.936,361,
169.938,365,
169.94,345,
169.942,318,
169.944,292,
169.946,270,
169.948,251,
169.95,235,
169.952,221,
169.954,209,
169.956,203,
169.958,224,
169.96,261,
169.962,293,
169.964,320,
169.966,338,
169.968,353,
169.97,365,
169.972,360,
169.974,335,
169.976,309,
169.978,285,
169.98,264,
169.982,246,
169.984,231,
169.986,217,
169.988,206,
169.99,207,
169.992,236,
169.994,273,
169.996,303,
169.998,326,
170.0,343,
170.002,358,
170.004,368,
170.006,353,
170.008,327,
170.01,301,
170.012,277,
170.014,258,
170.016,241,
170.018,226,
170.02,214,
170.022,203,
170.024,214,
170.026,249,
170.028,284,
170.03,312,
170.032,332,
170.034,349,
170.036,361,
170.038,365,
170.04,346,
170.042,319,
170.044,293,
170.046,271,
170.048,252,
170.05,236,
170.052,221,
170.054,209,
170.056,204,
170.058,225,
170.06,261,
170.062,294,
170.064,320,
170.066,338,
170.068,353,
170.07,365,
170.072,361,
170.074,336,
170.076,309,
170.078,285,
170.08,265,
170.082,246,
170.084,231,
170.086,218,
170.088,206,
170.09,207,
170.092,237,
170.094,273,
170.096,304,
170.098,326,
170.1,345,
170.102,358,
170.104,368,
170.106,354,
170.108,328,
170.11,301,
170.112,277,
170.114,259,
170.116,241,
170.118,227,
170.12,214,
170.122,204,
170.124,215,
170.126,249,
170.128,284,
170.13,312,
170.132,333,
170.134,349,
170.136,362,
170.138,366,
170.14,346,
170.142,319,
170.144,294,
170.146,271,
170.148,252,
170.15,237,
170.152,222,
170.154,208,
170.156,204,
170.158,225,
170.16,262,
170.162,294,
170.164,321,
170.166,339,
170.168,354,
170.17,366,
170.172,361,
170.174,337,
170.176,310,
170.178,285,
170.18,265,
170.182,247,
170.184,231,
170.186,218,
170.188,206,
170.19,207,
170.192,236,
170.194,274,
170.196,303,
170.198,327,
170.2,344,
170.202,359,
170.204,368,
170.206,354,
170.208,328,
170.21,302,
170.212,278,
170.214,258,
170.216,242,
170.218,227,
170.22,214,
170.222,204,
170.224,214,
170.226,249,
170.228,285,
170.23,312,
170.232,333,
170.234,349,
170.236,363,
170.238,366,
170.24,346,
170.242,320,
170.244,294,
170.246,272,
170.248,253,
170.25,236,
170.252,222,
170.254,211,
170.256,204,
170.258,225,
170.26,262,
170.262,295,
170.264,321,
170.266,340,
170.268,354,
170.27,366,
170.272,362,
170.274,337,
170.276,310,
170.278,286,
170.28,266,
170.282,247,
170.284,233,
170.286,218,
170.288,206,
170.29,207,
170.292,237,
170.294,274,
170.296,304,
170.298,328,
170.3,345,
170.302,359,
170.304,369,
170.306,355,
170.308,329,
170.31,302,
170.312,278,
170.314,259,
170.316,241,
170.318,228,
170.32,214,
170.322,205,
170.324,214,
170.326,249,
170.328,284,
170.33,312,
170.332,333,
170.334,349,
170.336,362,
170.338,367,
170.34,347,
170.342,320,
170.344,295,
170.346,272,
170.348,253,
170.35,237,
170.352,222,
170.354,211,
170.356,204,
170.358,226,
170.36,264,
170.362,295,
170.364,321,
170.366,340,
170.368,355,
170.37,367,
170.372,362,
170.374,339,
170.376,311,
170.378,286,
170.38,266,
170.382,248,
170.384,233,
170.386,218,
170.388,207,
170.39,208,
170.392,237,
170.394,275,
170.396,305,
170.398,327,
170.4,346,
170.402,359,
170.404,369,
170.406,355,
170.408,329,
170.41,302,
170.412,279,
170.414,259,
170.416,242,
170.418,227,
170.42,214,
170.422,204,
170.424,215,
170.426,250,
170.428,285,
170.43,313,
170.432,334,
170.434,350,
170.436,363,
170.438,367,
170.44,347,
170.442,320,
170.444,295,
170.446,272,
170.448,253,
170.45,237,
170.452,223,
170.454,211,
170.456,204,
170.458,225,
170.46,262,
170.462,296,
170.464,320,
170.466,340,
170.468,355,
170.47,366,
170.472,362,
170.474,339,
170.476,311,
170.478,287,
170.48,266,
170.482,248,
170.484,232,
170.486,219,
170.488,207,
170.49,208,
170.492,237,
170.494,275,
170.496,305,
170.498,328,
170.5,345,
170.502,360,
170.504,370,
170.506,356,
170.508,329,
170.51,303,
170.512,279,
170.514,260,
170.516,242,
170.518,228,
170.52,215,
170.522,205,
170.524,216,
170.526,250,
170.528,285,
170.53,313,
170.532,334,
170.534,350,
170.536,364,
170.538,367,
170.54,348,
170.542,320,
170.544,295,
170.546,273,
170.548,254,
170.55,237,
170.552,224,
170.554,210,
170.556,205,
170.558,226,
170.56,263,
170.562,296,
170.564,322,
170.566,340,
170.568,355,
170.57,367,
170.572,362,
170.574,339,
170.576,312,
170.578,287,
170.58,266,
170.582,248,
170.584,233,
170.586,219,
170.588,208,
170.59,208,
170.592,237,
170.594,274,
170.596,305,
170.598,328,
170.6,346,
170.602,360,
170.604,369,
170.606,356,
170.608,330,
170.61,303,
170.612,280,
170.614,260,
170.616,243,
170.618,228,
170.62,215,
170.622,205,
170.624,216,
170.626,251,
170.628,286,
170.63,314,
170.632,334,end_27
170.634,350,
170.636,364,
170.638,368,
170.64,348,
170.642,321,
170.644,296,
170.646,273,
170.648,254,
170.65,237,
170.652,223,
170.654,210,
170.656,204,
170.658,226,
170.66,262,
170.662,296,
170.664,321,
170.666,341,
170.668,355,
170.67,367,
170.672,369,
170.674,362,
170.676,352,
170.678,342,
170.68,333,
170.682,325,
170.684,318,
170.686,311,
170.688,306,
170.69,302,
170.692,300,
170.694,297,
170.696,295,
170.698,294,
170.7,292,
170.702,291,
170.704,290,
170.706,287,
170.708,282,
170.71,277,
170.712,273,
170.714,269,
170.716,266,
170.718,262,
170.72,259,
170.722,258,
170.724,258,
170.726,259,
170.728,259,
170.73,261,
170.732,262,
170.734,262,
170.736,264,
170.738,265,
170.74,262,
170.742,260,
170.744,257,
170.746,254,
170.748,251,
170.75,250,
170.752,247,
170.754,246,
170.756,245,
170.758,247,
170.76,249,
170.762,250,
170.764,252,
170.766,253,
170.768,254,
170.77,256,
170.772,255,
170.774,254,
170.776,252,
170.778,250,
170.78,247,
170.782,246,
170.784,243,
170.786,242,
170.788,241,
170.79,242,
170.792,243,
170.794,246,
170.796,247,
170.798,249,
170.8,250,
170.802,251,
170.804,251,
170.806,252,
170.808,250,
170.81,248,
170.812,246,
170.814,245,
170.816,242,
170.818,242,
170.82,240,
170.822,240,
170.824,241,
170.826,242,
170.828,243,
170.83,245,
170.832,247,
170.834,247,
170.836,249,
170.838,250,
170.84,249,
170.842,247,
170.844,245,
170.846,244,
170.848,242,
170.85,241,
170.852,239,
170.854,238,
170.856,238,
170.858,240,
170.86,241,
170.862,243,
170.864,244,
170.866,246,
170.868,247,
170.87,247,
170.872,248,
170.874,246,
170.876,245,
170.878,244,
170.88,242,
170.882,241,
170.884,240,
170.886,239,
170.888,238,
170.89,238,
170.892,240,
170.894,241,
170.896,242,
170.898,244,
170.9,246,
170.902,246,
170.904,248,
170.906,247,
170.908,245,
170.91,244,
170.912,242,
170.914,240,
170.916,240,
170.918,239,
170.92,238,
170.922,238,
170.924,239,
170.926,240,
170.928,241,
170.93,242,
170.932,243,
170.934,244,
170.936,245,
170.938,246,
170.94,245,
170.942,244,
170.944,243,
170.946,241,
170.948,240,
170.95,239,
170.952,238,
170.954,238,
170.956,237,
170.958,238,
170.96,240,
170.962,241,
170.964,242,
170.966,244,
170.968,244,
170.97,245,
170.972,245,
170.974,244,
170.976,243,
170.978,241,
170.98,240,
170.982,240,
170.984,238,
170.986,237,
170.988,237,
170.99,237,
170.992,238,
170.994,238,
170.996,240,
170.998,242,
171.0,243,
171.002,244,
171.004,246,
171.006,244,
171.008,244,
171.01,242,
171.012,240,
171.014,239,
171.016,238,
171.018,237,
171.02,237,
171.022,237,
171.024,239,
171.026,239,
171.028,240,
171.03,241,
171.032,242,
171.034,243,
171.036,244,
171.038,244,
171.04,243,
171.042,242,
171.044,241,
171.046,240,
171.048,239,
171.05,238,
171.052,237,
171.054,236,
171.056,237,
171.058,238,
171.06,239,
171.062,240,
171.064,241,
171.066,242,
171.068,242,
171.07,243,
171.072,243,
171.074,241,
171.076,241,
171.078,241,
171.08,240,
171.082,239,
171.084,238,
171.086,237,
171.088,236,
171.09,237,
171.092,238,
171.094,239,
171.096,240,
171.098,241,
171.1,242,
171.102,243,
171.104,244,
171.106,243,
171.108,242,
171.11,241,
171.112,240,
171.114,239,
171.116,238,
171.118,237,
171.12,237,
171.122,237,
171.124,237,
171.126,238,
171.128,239,
171.13,240,
171.132,241,
171.134,242,
171.136,242,
171.138,243,
171.14,243,
171.142,242,
171.144,239,
171.146,240,
171.148,238,
171.15,238,
171.152,237,
171.154,236,
171.156,237,
171.158,238,
171.16,239,
171.162,239,
171.164,241,
171.166,241,
171.168,242,
171.17,242,
171.172,242,
171.174,241,
171.176,241,
171.178,240,
171.18,239,
171.182,239,
171.184,238,
171.186,237,
171.188,236,
171.19,237,
171.192,238,
171.194,238,
171.196,239,
171.198,241,
171.2,241,
171.202,242,
171.204,242,
171.206,242,
171.208,242,
171.21,241,
171.212,240,
171.214,238,
171.216,238,
171.218,237,
171.22,237,
171.222,237,
171.224,239,
171.226,239,
171.228,239,
171.23,240,
171.232,240,
171.234,239,
171.236,242,
171.238,242,
171.24,242,
171.242,241,
171.244,241,
171.246,239,
171.248,238,
171.25,237,
171.252,237,
171.254,237,
171.256,237,
171.258,238,
171.26,238,
171.262,239,
171.264,240,
171.266,240,
171.268,241,
171.27,241,
171.272,241,
171.274,241,
171.276,241,
171.278,240,
171.28,239,
171.282,238,
171.284,239,
171.286,237,
171.288,236,
171.29,237,
171.292,237,
171.294,238,
171.296,239,
171.298,239,
171.3,240,
171.302,241,
171.304,241,
171.306,241,
171.308,240,
171.31,240,
171.312,239,
171.314,238,
171.316,237,
171.318,237,
171.32,237,
171.322,237,
171.324,237,
171.326,238,
171.328,239,
171.33,239,
171.332,240,
171.334,241,
171.336,241,
171.338,241,
171.34,241,
171.342,240,
171.344,240,
171.346,239,
171.348,238,
171.35,237,
171.352,237,
171.354,236,
171.356,236,
171.358,237,
171.36,238,
171.362,239,
171.364,240,
171.366,240,
171.368,241,
171.37,241,
171.372,241,
171.374,240,
171.376,240,
171.378,239,
171.38,239,
171.382,238,
171.384,238,
171.386,237,
171.388,237,
171.39,237,
171.392,237,
171.394,238,
171.396,239,
171.398,239,
171.4,240,
171.402,241,
171.404,241,
171.406,241,
171.408,241,
171.41,239,
171.412,239,
171.414,239,
171.416,238,
171.418,237,
171.42,237,
171.422,237,
171.424,238,
171.426,238,
171.428,238,
171.43,239,
171.432,240,
171.434,240,
171.436,241,
171.438,241,
171.44,240,
171.442,241,
171.444,239,
171.446,238,
171.448,239,
171.45,238,
171.452,237,
171.454,237,
171.456,237,
171.458,238,
171.46,238,
171.462,239,
171.464,240,
171.466,240,
171.468,240,
171.47,241,
171.472,241,
171.474,240,
171.476,239,
171.478,238,
171.48,239,
171.482,238,
171.484,238,
171.486,237,
171.488,237,
171.49,236,
171.492,237,
171.494,238,
171.496,239,
171.498,239,
171.5,239,
171.502,240,
171.504,241,
171.506,240,
171.508,240,
171.51,239,
171.512,239,
171.514,237,
171.516,238,
171.518,238,
171.52,237,
171.522,237,
171.524,238,
171.526,238,
171.528,239,
171.53,239,
171.532,238,
171.534,239,
171.536,240,
171.538,241,
171.54,240,
171.542,240,
171.544,239,
171.546,238,
171.548,238,
171.55,237,
171.552,237,
171.554,236,
171.556,237,
171.558,237,
171.56,237,
171.562,238,
171.564,239,
171.566,239,
171.568,239,
171.57,240,
171.572,240,
171.574,240,
171.576,239,
171.578,239,
171.58,238,
171.582,238,
171.584,237,
171.586,237,
171.588,237,
171.59,237,
171.592,237,
171.594,238,
171.596,238,
171.598,239,
171.6,239,
171.602,241,
171.604,241,
171.606,240,
171.608,240,
171.61,239,
171.612,238,
171.614,238,
171.616,237,
171.618,237,
171.62,237,
171.622,237,
171.624,238,
171.626,238,
171.628,238,
171.63,239,
171.632,239,
171.634,239,
171.636,240,
171.638,240,
171.64,240,
171.642,240,
171.644,239,
171.646,239,
171.648,238,
171.65,237,
171.652,237,
171.654,237,
171.656,237,
171.658,237,
171.66,237,
171.662,238,
171.664,239,
171.666,239,
171.668,239,
171.67,240,
171.672,240,
171.674,239,
171.676,239,
171.678,239,
171.68,238,
171.682,238,
171.684,237,
171.686,237,
171.688,237,
171.69,237,
171.692,237,
171.694,238,
171.696,238,
171.698,239,
171.7,239,
171.702,240,
171.704,241,
171.706,240,
171.708,240,
171.71,239,
171.712,239,
171.714,238,
171.716,238,
171.718,238,
171.72,237,
171.722,237,
171.724,237,
171.726,237,
171.728,238,
171.73,239,
171.732,239,
171.734,240,
171.736,240,
171.738,240,
171.74,240,
171.742,239,
171.744,238,
171.746,238,
171.748,238,
171.75,237,
171.752,237,
171.754,238,
171.756,237,
171.758,237,
171.76,238,
171.762,239,
171.764,239,
171.766,239,
171.768,240,
171.77,240,
171.772,240,
171.774,238,
171.776,239,
171.778,239,
171.78,238,
171.782,237,
171.784,238,
171.786,237,
171.788,237,
171.79,237,
171.792,237,
171.794,238,
171.796,238,
171.798,239,
171.8,239,
171.802,240,
171.804,239,
171.806,240,
171.808,239,
171.81,239,
171.812,238,
171.814,238,
171.816,238,
171.818,237,
171.82,237,
171.822,237,
171.824,238,
171.826,238,
171.828,237,
171.83,238,
171.832,239,
171.834,238,
171.836,239,
171.838,240,
171.84,239,
171.842,239,
171.844,239,
171.846,237,
171.848,238,
171.85,237,
171.852,237,
171.854,237,
171.856,237,
171.858,237,
171.86,238,
171.862,239,
171.864,238,
171.866,239,
171.868,239,
171.87,239,
171.872,239,
171.874,240,
171.876,239,
171.878,238,
171.88,238,
171.882,238,
171.884,238,
171.886,238,
171.888,236,
171.89,237,
171.892,238,
171.894,238,
171.896,238,
171.898,238,
171.9,240,
171.902,240,
171.904,240,
171.906,240,
171.908,239,
171.91,239,
171.912,238,
171.914,237,
171.916,238,
171.918,237,
171.92,237,
171.922,237,
171.924,238,
171.926,238,
171.928,237,
171.93,238,
171.932,239,
171.934,239,
171.936,239,
171.938,239,
171.94,239,
171.942,239,
171.944,239,
171.946,238,
171.948,237,
171.95,237,
171.952,237,
171.954,237,
171.956,237,
171.958,237,
171.96,238,
171.962,238,
171.964,238,
171.966,238,
171.968,239,
171.97,239,
171.972,239,
171.974,239,
171.976,239,
171.978,238,
171.98,238,
171.982,238,
171.984,238,
171.986,237,
171.988,237,
171.99,237,
171.992,237,
171.994,238,
171.996,238,
171.998,238,
172.0,239,
172.002,239,
172.004,239,
172.006,239,
172.008,239,
172.01,238,
172.012,238,
172.014,238,
172.016,237,
172.018,237,
172.02,237,
172.022,237,
172.024,238,
172.026,237,
172.028,238,
172.03,237,
172.032,238,
172.034,239,
172.036,239,
172.038,240,
172.04,239,
172.042,239,
172.044,239,
172.046,238,
172.048,238,
172.05,238,
172.052,238,
172.054,237,
172.056,237,
172.058,238,
172.06,238,
172.062,238,
172.064,239,
172.066,240,
172.068,239,
172.07,239,
172.072,239,
172.074,239,
172.076,239,
172.078,239,
172.08,238,
172.082,238,
172.084,238,
172.086,237,
172.088,237,
172.09,237,
172.092,237,
172.094,238,
172.096,239,
172.098,238,
172.1,239,
172.102,239,
172.104,239,
172.106,239,
172.108,239,
172.11,238,
172.112,238,
172.114,237,
172.116,237,
172.118,237,
172.12,237,
172.122,237,
172.124,237,
172.126,238,
172.128,238,
172.13,238,
172.132,239,
172.134,239,
172.136,239,
172.138,239,
172.14,239,
172.142,239,
172.144,238,
172.146,238,
172.148,237,
172.15,237,
172.152,237,
172.154,237,
172.156,237,
172.158,237,
172.16,237,
172.162,237,
172.164,238,
172.166,239,
172.168,239,
172.17,239,
172.172,239,
172.174,238,
172.176,238,
172.178,238,
172.18,238,
172.182,238,
172.184,237,
172.186,237,
172.188,237,
172.19,237,
172.192,237,
172.194,237,
172.196,238,
172.198,238,
172.2,238,
172.202,239,
172.204,239,
172.206,239,
172.208,239,
172.21,239,
172.212,238,
172.214,238,
172.216,238,
172.218,237,
172.22,237,
172.222,237,
172.224,238,
172.226,238,
172.228,238,
172.23,237,
172.232,238,
172.234,238,
172.236,239,
172.238,239,
172.24,239,
172.242,239,
172.244,238,
172.246,238,
172.248,237,
172.25,237,
172.252,236,
172.254,237,
172.256,237,
172.258,237,
172.26,238,
172.262,238,
172.264,239,
172.266,239,
172.268,238,
172.27,239,
172.272,239,
172.274,238,
172.276,239,
172.278,238,
172.28,238,
172.282,239,
172.284,237,
172.286,238,
172.288,237,
172.29,237,
172.292,237,
172.294,237,
172.296,237,
172.298,238,
172.3,239,
172.302,239,
172.304,239,
172.306,239,
172.308,238,
172.31,238,
172.312,238,
172.314,238,
172.316,237,
172.318,238,
172.32,237,
172.322,237,
172.324,237,
172.326,238,
172.328,238,
172.33,238,
172.332,238,
172.334,239,
172.336,238,
172.338,239,
172.34,239,
172.342,239,
172.344,239,
172.346,238,
172.348,238,
172.35,237,
172.352,237,
172.354,237,
172.356,237,
172.358,237,
172.36,237,
172.362,238,
172.364,239,
172.366,239,
172.368,239,
172.37,239,
172.372,238,
172.374,238,
172.376,238,
172.378,237,
172.38,238,
172.382,238,
172.384,237,
172.386,238,
172.388,236,
172.39,237,
172.392,237,
172.394,238,
172.396,238,
172.398,238,
172.4,238,
172.402,239,
172.404,239,
172.406,239,
172.408,238,
172.41,238,
172.412,238,
172.414,237,
172.416,237,
172.418,237,
172.42,237,
172.422,237,
172.424,237,
172.426,238,
172.428,237,
172.43,238,
172.432,238,
172.434,238,
172.436,239,
172.438,239,
172.44,239,
172.442,238,
172.444,238,
172.446,238,
172.448,238,
172.45,238,
172.452,237,
172.454,237,
172.456,237,
172.458,237,
172.46,237,
172.462,238,
172.464,238,
172.466,239,
172.468,238,
172.47,238,
172.472,239,
172.474,238,
172.476,237,
172.478,238,
172.48,238,
172.482,238,
172.484,237,
172.486,237,
172.488,237,
172.49,237,
172.492,237,
172.494,238,
172.496,238,
172.498,238,
172.5,239,
172.502,239,
172.504,239,
172.506,239,
172.508,238,
172.51,238,
172.512,238,
172.514,237,
172.516,238,
172.518,237,
172.52,237,
172.522,237,
172.524,237,
172.526,238,
172.528,238,
172.53,238,
172.532,238,
172.534,238,
172.536,239,
172.538,239,
172.54,239,
172.542,239,
172.544,239,
172.546,238,
172.548,238,
172.55,237,
172.552,237,
172.554,237,
172.556,237,
172.558,238,
172.56,237,
172.562,238,
172.564,237,
172.566,238,
172.568,239,
172.57,238,
172.572,238,
172.574,238,
172.576,238,
172.578,238,
172.58,238,
172.582,238,
172.584,237,
172.586,237,
172.588,237,
172.59,237,
172.592,237,
172.594,237,
172.596,238,
172.598,238,
172.6,238,
172.602,239,
172.604,239,
172.606,239,
172.608,238,
172.61,238,
172.612,238,
172.614,237,
172.616,236,
172.618,237,
172.62,237,
172.622,237,
172.624,237,
172.626,238,
172.628,237,
172.63,238,
172.632,238,
172.634,238,
172.636,239,
172.638,239,
172.64,239,
172.642,239,
172.644,238,
172.646,237,
172.648,237,
172.65,237,
172.652,237,
172.654,237,
172.656,237,
172.658,237,
172.66,238,
172.662,238,
172.664,238,
172.666,238,
172.668,239,
172.67,238,
172.672,239,
172.674,238,
172.676,238,
172.678,238,
172.68,238,
172.682,238,
172.684,237,
172.686,238,
172.688,237,
172.69,237,
172.692,237,
172.694,237,
172.696,238,
172.698,238,
172.7,238,
172.702,239,
172.704,239,
172.706,238,
172.708,239,
172.71,238,
172.712,238,
172.714,237,
172.716,237,
172.718,237,
172.72,237,
172.722,237,
172.724,237,
172.726,237,
172.728,238,
172.73,238,
172.732,237,
172.734,238,
172.736,239,
172.738,238,
172.74,238,
172.742,238,
172.744,238,
172.746,237,
172.748,238,
172.75,237,
172.752,237,
172.754,237,
172.756,237,
172.758,237,
172.76,238,
172.762,238,
172.764,238,
172.766,238,
172.768,238,
172.77,238,
172.772,238,
172.774,238,
172.776,238,
172.778,238,
172.78,237,
172.782,238,
172.784,237,
172.786,236,
172.788,238,
172.79,237,
172.792,237,
172.794,237,
172.796,238,
172.798,238,
172.8,238,
172.802,239,
172.804,238,
172.806,239,
172.808,238,
172.81,238,
172.812,237,
172.814,238,
172.816,238,
172.818,237,
172.82,237,
172.822,237,
172.824,237,
172.826,238,
172.828,237,
172.83,238,
172.832,238,
172.834,238,
172.836,239,
172.838,238,
172.84,239,
172.842,238,
172.844,238,
172.846,238,
172.848,237,
172.85,237,
172.852,237,
172.854,237,
172.856,237,
172.858,237,
172.86,237,
172.862,237,
172.864,238,
