Timestamp,Value,Type
241282120.0,321,LDR
241284120.0,304,LDR
241286120.0,287,LDR
241288120.0,270,LDR
241290120.0,255,LDR
241292120.0,242,LDR
241294120.0,230,LDR
241296120.0,220,LDR
241298120.0,224,LDR
241300120.0,244,LDR
241302120.0,267,LDR
241304120.0,287,LDR
241306120.0,303,LDR
241308120.0,316,LDR
241310120.0,327,LDR
241312120.0,336,LDR
241314120.0,331,LDR
241316120.0,315,LDR
241318120.0,298,LDR
241320120.0,281,LDR
241322120.0,265,LDR
241324120.0,250,LDR
241326120.0,238,LDR
241328120.0,227,LDR
241330120.0,219,LDR
241332120.0,230,LDR
241334120.0,252,LDR
241336120.0,274,LDR
241338120.0,292,LDR
241340120.0,308,LDR
241342120.0,320,LDR
241344120.0,330,LDR
241346120.0,336,LDR
241348120.0,326,LDR
241350120.0,310,LDR
241352120.0,292,LDR
241354120.0,276,LDR
241356120.0,260,LDR
241358120.0,246,LDR
241360120.0,233,LDR
241362120.0,222,LDR
241364120.0,221,LDR
241366120.0,237,LDR
241368120.0,260,LDR
241370120.0,281,LDR
241372120.0,298,LDR
241374120.0,312,LDR
241376120.0,324,LDR
241378120.0,333,LDR
241380120.0,335,LDR
241382120.0,322,LDR
241384120.0,304,LDR
241386120.0,287,LDR
241388120.0,271,LDR
241390120.0,256,LDR
241392120.0,242,LDR
241394120.0,230,LDR
241396120.0,219,LDR
241398120.0,225,LDR
241400120.0,244,LDR
350398.4024474,end_24,Marker
241402120.0,267,LDR
241404120.0,287,LDR
241406120.0,304,LDR
241408120.0,318,LDR
241410120.0,327,LDR
241412120.0,336,LDR
241414120.0,331,LDR
241416120.0,316,LDR
241418120.0,298,LDR
241420120.0,281,LDR
241422120.0,265,LDR
241424120.0,251,LDR
241426120.0,238,LDR
241428120.0,226,LDR
241430120.0,219,LDR
241432120.0,230,LDR
241434120.0,252,LDR
241436120.0,274,LDR
241438120.0,293,LDR
241440120.0,308,LDR
241442120.0,321,LDR
241444120.0,330,LDR
241446120.0,337,LDR
241448120.0,327,LDR
241450120.0,310,LDR
241452120.0,293,LDR
241454120.0,276,LDR
241456120.0,260,LDR
241458120.0,246,LDR
241460120.0,234,LDR
241462120.0,223,LDR
241464120.0,221,LDR
241466120.0,237,LDR
241468120.0,260,LDR
241470120.0,282,LDR
241472120.0,299,LDR
241474120.0,313,LDR
241476120.0,324,LDR
241478120.0,333,LDR
241480120.0,337,LDR
241482120.0,332,LDR
241484120.0,325,LDR
241486120.0,318,LDR
241488120.0,312,LDR
241490120.0,305,LDR
241492120.0,299,LDR
241494120.0,295,LDR
241496120.0,291,LDR
241498120.0,287,LDR
241500120.0,283,LDR
241502120.0,281,LDR
241504120.0,278,LDR
241506120.0,275,LDR
241508120.0,274,LDR
241510120.0,272,LDR
241512120.0,270,LDR
241514120.0,267,LDR
241516120.0,264,LDR
241518120.0,261,LDR
241520120.0,258,LDR
241522120.0,256,LDR
241524120.0,254,LDR
241526120.0,251,LDR
241528120.0,249,LDR
241530120.0,248,LDR
241532120.0,247,LDR
241534120.0,247,LDR
241536120.0,247,LDR
241538120.0,247,LDR
241540120.0,247,LDR
241542120.0,248,LDR
241544120.0,247,LDR
241546120.0,247,LDR
241548120.0,246,LDR
241550120.0,244,LDR
241552120.0,243,LDR
241554120.0,242,LDR
241556120.0,241,LDR
241558120.0,240,LDR
241560120.0,238,LDR
241562120.0,237,LDR
241564120.0,237,LDR
241566120.0,236,LDR
241568120.0,239,LDR
241570120.0,238,LDR
241572120.0,239,LDR
241574120.0,239,LDR
241576120.0,240,LDR
241578120.0,239,LDR
241580120.0,240,LDR
241582120.0,239,LDR
241584120.0,238,LDR
241586120.0,237,LDR
241588120.0,236,LDR
241590120.0,235,LDR
241592120.0,235,LDR
241594120.0,234,LDR
241596120.0,233,LDR
241598120.0,234,LDR
241600120.0,234,LDR
241602120.0,235,LDR
241604120.0,235,LDR
241606120.0,236,LDR
241608120.0,236,LDR
241610120.0,237,LDR
241612120.0,237,LDR
241614120.0,236,LDR
241616120.0,236,LDR
241618120.0,234,LDR
241620120.0,235,LDR
241622120.0,234,LDR
241624120.0,232,LDR
241626120.0,232,LDR
241628120.0,232,LDR
241630120.0,231,LDR
241632120.0,232,LDR
241634120.0,232,LDR
241636120.0,233,LDR
241638120.0,234,LDR
241640120.0,234,LDR
241642120.0,234,LDR
241644120.0,235,LDR
241646120.0,236,LDR
241648120.0,236,LDR
241650120.0,234,LDR
241652120.0,233,LDR
241654120.0,233,LDR
241656120.0,232,LDR
241658120.0,230,LDR
241660120.0,231,LDR
241662120.0,230,LDR
241664120.0,230,LDR
241666120.0,230,LDR
241668120.0,232,LDR
241670120.0,232,LDR
241672120.0,233,LDR
241674120.0,233,LDR
241676120.0,233,LDR
241678120.0,234,LDR
241680120.0,233,LDR
241682120.0,233,LDR
241684120.0,233,LDR
241686120.0,232,LDR
241688120.0,232,LDR
241690120.0,231,LDR
241692120.0,230,LDR
241694120.0,230,LDR
241696120.0,230,LDR
241698120.0,228,LDR
241700120.0,229,LDR
241702120.0,231,LDR
241704120.0,231,LDR
241706120.0,232,LDR
241708120.0,232,LDR
241710120.0,232,LDR
241712120.0,234,LDR
241714120.0,233,LDR
241716120.0,232,LDR
241718120.0,232,LDR
241720120.0,231,LDR
241722120.0,231,LDR
241724120.0,230,LDR
241726120.0,230,LDR
241728120.0,229,LDR
241730120.0,229,LDR
241732120.0,230,LDR
241734120.0,230,LDR
241736120.0,230,LDR
241738120.0,231,LDR
241740120.0,231,LDR
241742120.0,233,LDR
241744120.0,232,LDR
241746120.0,233,LDR
241748120.0,233,LDR
241750120.0,231,LDR
241752120.0,232,LDR
241754120.0,230,LDR
241756120.0,230,LDR
241758120.0,230,LDR
241760120.0,229,LDR
241762120.0,229,LDR
241764120.0,229,LDR
241766120.0,229,LDR
241768120.0,230,LDR
241770120.0,230,LDR
241772120.0,230,LDR
241774120.0,231,LDR
241776120.0,231,LDR
241778120.0,232,LDR
241780120.0,232,LDR
241782120.0,232,LDR
241784120.0,231,LDR
241786120.0,231,LDR
241788120.0,231,LDR
241790120.0,229,LDR
241792120.0,230,LDR
241794120.0,229,LDR
241796120.0,228,LDR
241798120.0,228,LDR
241800120.0,229,LDR
241802120.0,230,LDR
241804120.0,230,LDR
241806120.0,231,LDR
241808120.0,231,LDR
241810120.0,231,LDR
241812120.0,231,LDR
241814120.0,231,LDR
241816120.0,231,LDR
241818120.0,230,LDR
241820120.0,229,LDR
241822120.0,229,LDR
241824120.0,230,LDR
241826120.0,229,LDR
241828120.0,229,LDR
241830120.0,229,LDR
241832120.0,228,LDR
241834120.0,229,LDR
241836120.0,229,LDR
241838120.0,229,LDR
241840120.0,230,LDR
241842120.0,231,LDR
241844120.0,231,LDR
241846120.0,231,LDR
241848120.0,231,LDR
241850120.0,231,LDR
241852120.0,230,LDR
241854120.0,229,LDR
241856120.0,229,LDR
241858120.0,228,LDR
241860120.0,227,LDR
241862120.0,228,LDR
241864120.0,228,LDR
241866120.0,229,LDR
241868120.0,229,LDR
241870120.0,229,LDR
241872120.0,229,LDR
241874120.0,230,LDR
241876120.0,230,LDR
241878120.0,231,LDR
241880120.0,231,LDR
241882120.0,231,LDR
241884120.0,230,LDR
241886120.0,230,LDR
241888120.0,229,LDR
241890120.0,230,LDR
241892120.0,228,LDR
241894120.0,228,LDR
241896120.0,228,LDR
241898120.0,228,LDR
241900120.0,229,LDR
241902120.0,229,LDR
241904120.0,229,LDR
241906120.0,230,LDR
241908120.0,230,LDR
241910120.0,231,LDR
241912120.0,231,LDR
241914120.0,231,LDR
241916120.0,230,LDR
241918120.0,230,LDR
241920120.0,230,LDR
241922120.0,228,LDR
241924120.0,229,LDR
241926120.0,228,LDR
241928120.0,228,LDR
241930120.0,229,LDR
241932120.0,228,LDR
241934120.0,228,LDR
241936120.0,229,LDR
241938120.0,229,LDR
241940120.0,229,LDR
241942120.0,230,LDR
241944120.0,230,LDR
241946120.0,230,LDR
241948120.0,230,LDR
241950120.0,229,LDR
241952120.0,229,LDR
241954120.0,229,LDR
241956120.0,229,LDR
241958120.0,228,LDR
241960120.0,228,LDR
241962120.0,228,LDR
241964120.0,228,LDR
241966120.0,228,LDR
241968120.0,229,LDR
241970120.0,228,LDR
241972120.0,230,LDR
241974120.0,229,LDR
241976120.0,230,LDR
241978120.0,230,LDR
241980120.0,230,LDR
241982120.0,230,LDR
241984120.0,230,LDR
241986120.0,229,LDR
241988120.0,229,LDR
241990120.0,228,LDR
241992120.0,228,LDR
241994120.0,228,LDR
241996120.0,228,LDR
241998120.0,227,LDR
242000120.0,228,LDR
242002120.0,228,LDR
242004120.0,228,LDR
242006120.0,229,LDR
242008120.0,229,LDR
242010120.0,231,LDR
242012120.0,230,LDR
242014120.0,230,LDR
242016120.0,230,LDR
242018120.0,229,LDR
242020120.0,229,LDR
242022120.0,229,LDR
242024120.0,228,LDR
242026120.0,227,LDR
242028120.0,228,LDR
242030120.0,229,LDR
242032120.0,228,LDR
242034120.0,228,LDR
242036120.0,228,LDR
242038120.0,228,LDR
242040120.0,229,LDR
242042120.0,230,LDR
242044120.0,229,LDR
242046120.0,230,LDR
242048120.0,230,LDR
242050120.0,230,LDR
242052120.0,228,LDR
242054120.0,229,LDR
242056120.0,229,LDR
242058120.0,227,LDR
242060120.0,227,LDR
242062120.0,228,LDR
242064120.0,228,LDR
242066120.0,228,LDR
242068120.0,228,LDR
242070120.0,228,LDR
242072120.0,229,LDR
242074120.0,229,LDR
242076120.0,230,LDR
242078120.0,230,LDR
242080120.0,230,LDR
242082120.0,230,LDR
242084120.0,229,LDR
242086120.0,229,LDR
242088120.0,228,LDR
242090120.0,228,LDR
242092120.0,228,LDR
242094120.0,228,LDR
242096120.0,228,LDR
242098120.0,227,LDR
242100120.0,228,LDR
242102120.0,228,LDR
242104120.0,228,LDR
242106120.0,229,LDR
242108120.0,229,LDR
242110120.0,228,LDR
242112120.0,229,LDR
242114120.0,229,LDR
242116120.0,229,LDR
242118120.0,228,LDR
242120120.0,229,LDR
242122120.0,228,LDR
242124120.0,228,LDR
242126120.0,227,LDR
242128120.0,228,LDR
242130120.0,227,LDR
242132120.0,227,LDR
242134120.0,228,LDR
242136120.0,228,LDR
242138120.0,228,LDR
242140120.0,230,LDR
242142120.0,229,LDR
242144120.0,229,LDR
242146120.0,230,LDR
242148120.0,229,LDR
242150120.0,229,LDR
242152120.0,229,LDR
242154120.0,228,LDR
242156120.0,228,LDR
242158120.0,228,LDR
242160120.0,227,LDR
242162120.0,228,LDR
242164120.0,227,LDR
242166120.0,227,LDR
242168120.0,228,LDR
242170120.0,229,LDR
242172120.0,228,LDR
242174120.0,229,LDR
242176120.0,229,LDR
242178120.0,229,LDR
242180120.0,230,LDR
242182120.0,229,LDR
242184120.0,229,LDR
242186120.0,229,LDR
242188120.0,228,LDR
242190120.0,230,LDR
242192120.0,228,LDR
242194120.0,227,LDR
242196120.0,227,LDR
242198120.0,227,LDR
242200120.0,228,LDR
242202120.0,228,LDR
242204120.0,228,LDR
242206120.0,228,LDR
242208120.0,228,LDR
242210120.0,229,LDR
242212120.0,230,LDR
242214120.0,229,LDR
242216120.0,229,LDR
242218120.0,229,LDR
242220120.0,229,LDR
242222120.0,228,LDR
242224120.0,228,LDR
242226120.0,228,LDR
242228120.0,227,LDR
242230120.0,230,LDR
242232120.0,228,LDR
242234120.0,228,LDR
242236120.0,228,LDR
242238120.0,228,LDR
242240120.0,229,LDR
242242120.0,229,LDR
242244120.0,229,LDR
242246120.0,229,LDR
242248120.0,229,LDR
242250120.0,228,LDR
242252120.0,228,LDR
242254120.0,228,LDR
242256120.0,228,LDR
242258120.0,227,LDR
242260120.0,229,LDR
242262120.0,227,LDR
242264120.0,227,LDR
242266120.0,228,LDR
242268120.0,228,LDR
242270120.0,229,LDR
242272120.0,228,LDR
242274120.0,229,LDR
242276120.0,229,LDR
242278120.0,230,LDR
242280120.0,229,LDR
242282120.0,229,LDR
242284120.0,230,LDR
242286120.0,229,LDR
242288120.0,228,LDR
242290120.0,227,LDR
242292120.0,228,LDR
242294120.0,227,LDR
242296120.0,227,LDR
242298120.0,227,LDR
242300120.0,227,LDR
242302120.0,228,LDR
242304120.0,228,LDR
242306120.0,229,LDR
242308120.0,228,LDR
242310120.0,229,LDR
242312120.0,229,LDR
242314120.0,229,LDR
242316120.0,229,LDR
242318120.0,228,LDR
242320120.0,228,LDR
242322120.0,228,LDR
242324120.0,228,LDR
242326120.0,227,LDR
242328120.0,228,LDR
242330120.0,228,LDR
242332120.0,228,LDR
242334120.0,227,LDR
242336120.0,228,LDR
242338120.0,228,LDR
242340120.0,228,LDR
242342120.0,229,LDR
242344120.0,228,LDR
242346120.0,229,LDR
242348120.0,229,LDR
242350120.0,228,LDR
242352120.0,228,LDR
242354120.0,228,LDR
242356120.0,228,LDR
242358120.0,227,LDR
242360120.0,228,LDR
242362120.0,227,LDR
242364120.0,227,LDR
242366120.0,227,LDR
242368120.0,228,LDR
242370120.0,227,LDR
242372120.0,228,LDR
242374120.0,228,LDR
242376120.0,229,LDR
242378120.0,229,LDR
242380120.0,229,LDR
242382120.0,229,LDR
242384120.0,228,LDR
242386120.0,228,LDR
242388120.0,228,LDR
242390120.0,227,LDR
242392120.0,228,LDR
242394120.0,227,LDR
242396120.0,227,LDR
242398120.0,227,LDR
242400120.0,227,LDR
242402120.0,228,LDR
242404120.0,228,LDR
242406120.0,228,LDR
242408120.0,229,LDR
242410120.0,228,LDR
242412120.0,229,LDR
242414120.0,230,LDR
242416120.0,229,LDR
242418120.0,228,LDR
242420120.0,227,LDR
242422120.0,228,LDR
242424120.0,228,LDR
242426120.0,227,LDR
242428120.0,228,LDR
242430120.0,227,LDR
242432120.0,227,LDR
242434120.0,228,LDR
242436120.0,228,LDR
242438120.0,228,LDR
242440120.0,229,LDR
242442120.0,229,LDR
242444120.0,228,LDR
242446120.0,229,LDR
242448120.0,229,LDR
242450120.0,229,LDR
242452120.0,228,LDR
242454120.0,228,LDR
242456120.0,228,LDR
242458120.0,227,LDR
242460120.0,227,LDR
242462120.0,228,LDR
242464120.0,227,LDR
242466120.0,228,LDR
242468120.0,228,LDR
242470120.0,229,LDR
242472120.0,228,LDR
242474120.0,228,LDR
242476120.0,229,LDR
242478120.0,228,LDR
242480120.0,229,LDR
242482120.0,228,LDR
242484120.0,229,LDR
242486120.0,228,LDR
242488120.0,228,LDR
242490120.0,229,LDR
242492120.0,227,LDR
242494120.0,227,LDR
242496120.0,227,LDR
242498120.0,227,LDR
242500120.0,227,LDR
242502120.0,228,LDR
242504120.0,228,LDR
242506120.0,228,LDR
242508120.0,229,LDR
242510120.0,228,LDR
242512120.0,228,LDR
242514120.0,229,LDR
242516120.0,228,LDR
242518120.0,228,LDR
242520120.0,228,LDR
242522120.0,227,LDR
242524120.0,228,LDR
242526120.0,228,LDR
242528120.0,228,LDR
242530120.0,227,LDR
242532120.0,227,LDR
242534120.0,227,LDR
242536120.0,227,LDR
242538120.0,228,LDR
242540120.0,228,LDR
242542120.0,229,LDR
242544120.0,228,LDR
242546120.0,229,LDR
242548120.0,229,LDR
242550120.0,228,LDR
242552120.0,229,LDR
242554120.0,228,LDR
242556120.0,228,LDR
242558120.0,227,LDR
242560120.0,228,LDR
242562120.0,227,LDR
242564120.0,227,LDR
242566120.0,227,LDR
242568120.0,228,LDR
242570120.0,229,LDR
242572120.0,228,LDR
242574120.0,228,LDR
242576120.0,229,LDR
242578120.0,228,LDR
242580120.0,229,LDR
242582120.0,229,LDR
242584120.0,228,LDR
242586120.0,229,LDR
242588120.0,227,LDR
242590120.0,228,LDR
242592120.0,228,LDR
242594120.0,228,LDR
242596120.0,227,LDR
242598120.0,228,LDR
242600120.0,228,LDR
242602120.0,227,LDR
242604120.0,228,LDR
242606120.0,228,LDR
242608120.0,229,LDR
242610120.0,229,LDR
242612120.0,228,LDR
242614120.0,229,LDR
242616120.0,229,LDR
242618120.0,227,LDR
242620120.0,227,LDR
242622120.0,228,LDR
242624120.0,228,LDR
242626120.0,228,LDR
242628120.0,228,LDR
242630120.0,227,LDR
242632120.0,227,LDR
242634120.0,228,LDR
242636120.0,228,LDR
242638120.0,228,LDR
242640120.0,227,LDR
242642120.0,228,LDR
242644120.0,228,LDR
242646120.0,228,LDR
242648120.0,229,LDR
242650120.0,228,LDR
242652120.0,228,LDR
242654120.0,228,LDR
242656120.0,228,LDR
242658120.0,228,LDR
242660120.0,227,LDR
242662120.0,227,LDR
242664120.0,228,LDR
242666120.0,227,LDR
242668120.0,228,LDR
242670120.0,226,LDR
242672120.0,228,LDR
242674120.0,228,LDR
242676120.0,228,LDR
242678120.0,228,LDR
242680120.0,229,LDR
242682120.0,228,LDR
242684120.0,228,LDR
242686120.0,227,LDR
242688120.0,227,LDR
242690120.0,228,LDR
242692120.0,228,LDR
242694120.0,227,LDR
242696120.0,227,LDR
242698120.0,227,LDR
242700120.0,226,LDR
242702120.0,228,LDR
242704120.0,228,LDR
242706120.0,228,LDR
242708120.0,229,LDR
242710120.0,228,LDR
242712120.0,229,LDR
242714120.0,228,LDR
242716120.0,228,LDR
242718120.0,228,LDR
242720120.0,227,LDR
242722120.0,228,LDR
242724120.0,228,LDR
242726120.0,227,LDR
242728120.0,227,LDR
242730120.0,227,LDR
242732120.0,227,LDR
242734120.0,228,LDR
242736120.0,228,LDR
242738120.0,228,LDR
242740120.0,228,LDR
242742120.0,228,LDR
242744120.0,228,LDR
242746120.0,228,LDR
242748120.0,228,LDR
242750120.0,228,LDR
242752120.0,228,LDR
242754120.0,228,LDR
242756120.0,228,LDR
242758120.0,227,LDR
242760120.0,227,LDR
242762120.0,226,LDR
242764120.0,227,LDR
242766120.0,228,LDR
242768120.0,227,LDR
242770120.0,229,LDR
242772120.0,228,LDR
242774120.0,228,LDR
242776120.0,227,LDR
242778120.0,228,LDR
242780120.0,228,LDR
242782120.0,227,LDR
242784120.0,228,LDR
242786120.0,227,LDR
242788120.0,228,LDR
242790120.0,229,LDR
242792120.0,227,LDR
242794120.0,227,LDR
242796120.0,227,LDR
242798120.0,227,LDR
242800120.0,226,LDR
242802120.0,227,LDR
242804120.0,227,LDR
242806120.0,228,LDR
242808120.0,228,LDR
242810120.0,227,LDR
242812120.0,228,LDR
242814120.0,228,LDR
242816120.0,228,LDR
242818120.0,227,LDR
242820120.0,227,LDR
242822120.0,228,LDR
242824120.0,228,LDR
242826120.0,228,LDR
242828120.0,228,LDR
242830120.0,227,LDR
242832120.0,227,LDR
242834120.0,227,LDR
242836120.0,227,LDR
242838120.0,228,LDR
242840120.0,229,LDR
242842120.0,228,LDR
242844120.0,228,LDR
242846120.0,228,LDR
242848120.0,228,LDR
242850120.0,228,LDR
242852120.0,228,LDR
242854120.0,227,LDR
242856120.0,227,LDR
242858120.0,227,LDR
242860120.0,226,LDR
242862120.0,228,LDR
242864120.0,228,LDR
242866120.0,227,LDR
242868120.0,227,LDR
242870120.0,228,LDR
242872120.0,227,LDR
242874120.0,228,LDR
242876120.0,228,LDR
242878120.0,227,LDR
242880120.0,229,LDR
242882120.0,228,LDR
242884120.0,228,LDR
242886120.0,228,LDR
242888120.0,228,LDR
242890120.0,228,LDR
242892120.0,228,LDR
242894120.0,227,LDR
242896120.0,227,LDR
242898120.0,227,LDR
242900120.0,226,LDR
242902120.0,227,LDR
242904120.0,227,LDR
242906120.0,228,LDR
242908120.0,228,LDR
242910120.0,228,LDR
242912120.0,228,LDR
242914120.0,227,LDR
242916120.0,228,LDR
242918120.0,227,LDR
242920120.0,228,LDR
242922120.0,227,LDR
242924120.0,227,LDR
242926120.0,227,LDR
242928120.0,227,LDR
242930120.0,227,LDR
242932120.0,227,LDR
242934120.0,228,LDR
242936120.0,227,LDR
242938120.0,228,LDR
242940120.0,228,LDR
242942120.0,228,LDR
242944120.0,229,LDR
242946120.0,228,LDR
242948120.0,229,LDR
242950120.0,228,LDR
242952120.0,228,LDR
242954120.0,228,LDR
242956120.0,228,LDR
242958120.0,227,LDR
242960120.0,227,LDR
242962120.0,227,LDR
242964120.0,227,LDR
242966120.0,228,LDR
242968120.0,228,LDR
242970120.0,228,LDR
242972120.0,228,LDR
242974120.0,228,LDR
242976120.0,228,LDR
242978120.0,228,LDR
242980120.0,228,LDR
242982120.0,227,LDR
242984120.0,228,LDR
242986120.0,228,LDR
242988120.0,228,LDR
242990120.0,228,LDR
242992120.0,228,LDR
242994120.0,227,LDR
242996120.0,227,LDR
242998120.0,227,LDR
243000120.0,226,LDR
243002120.0,228,LDR
243004120.0,228,LDR
243006120.0,228,LDR
243008120.0,228,LDR
243010120.0,228,LDR
243012120.0,228,LDR
243014120.0,228,LDR
243016120.0,228,LDR
243018120.0,228,LDR
243020120.0,228,LDR
243022120.0,227,LDR
243024120.0,227,LDR
243026120.0,227,LDR
243028120.0,228,LDR
243030120.0,228,LDR
243032120.0,227,LDR
243034120.0,227,LDR
243036120.0,227,LDR
243038120.0,227,LDR
243040120.0,227,LDR
243042120.0,228,LDR
243044120.0,228,LDR
243046120.0,229,LDR
243048120.0,229,LDR
243050120.0,228,LDR
243052120.0,228,LDR
243054120.0,228,LDR
243056120.0,228,LDR
243058120.0,227,LDR
243060120.0,228,LDR
243062120.0,227,LDR
243064120.0,227,LDR
243066120.0,227,LDR
243068120.0,227,LDR
243070120.0,227,LDR
243072120.0,228,LDR
243074120.0,228,LDR
243076120.0,228,LDR
243078120.0,228,LDR
243080120.0,228,LDR
243082120.0,228,LDR
243084120.0,228,LDR
243086120.0,228,LDR
243088120.0,228,LDR
243090120.0,227,LDR
243092120.0,227,LDR
243094120.0,227,LDR
243096120.0,227,LDR
243098120.0,228,LDR
243100120.0,227,LDR
243102120.0,228,LDR
243104120.0,228,LDR
243106120.0,228,LDR
243108120.0,229,LDR
243110120.0,229,LDR
243112120.0,228,LDR
243114120.0,228,LDR
243116120.0,228,LDR
243118120.0,228,LDR
243120120.0,229,LDR
243122120.0,227,LDR
243124120.0,227,LDR
243126120.0,227,LDR
243128120.0,228,LDR
243130120.0,228,LDR
243132120.0,227,LDR
243134120.0,228,LDR
243136120.0,228,LDR
243138120.0,227,LDR
243140120.0,227,LDR
243142120.0,228,LDR
243144120.0,228,LDR
243146120.0,228,LDR
243148120.0,229,LDR
243150120.0,227,LDR
243152120.0,228,LDR
243154120.0,228,LDR
243156120.0,227,LDR
243158120.0,228,LDR
243160120.0,227,LDR
243162120.0,227,LDR
243164120.0,227,LDR
243166120.0,227,LDR
243168120.0,228,LDR
243170120.0,227,LDR
243172120.0,227,LDR
243174120.0,227,LDR
243176120.0,228,LDR
243178120.0,228,LDR
243180120.0,229,LDR
243182120.0,227,LDR
243184120.0,228,LDR
243186120.0,227,LDR
243188120.0,228,LDR
243190120.0,227,LDR
243192120.0,227,LDR
243194120.0,227,LDR
243196120.0,227,LDR
243198120.0,227,LDR
243200120.0,226,LDR
243202120.0,226,LDR
243204120.0,227,LDR
243206120.0,228,LDR
243208120.0,228,LDR
243210120.0,227,LDR
243212120.0,228,LDR
243214120.0,228,LDR
243216120.0,228,LDR
243218120.0,227,LDR
243220120.0,227,LDR
243222120.0,228,LDR
243224120.0,227,LDR
243226120.0,228,LDR
243228120.0,227,LDR
243230120.0,227,LDR
243232120.0,227,LDR
243234120.0,227,LDR
243236120.0,227,LDR
243238120.0,227,LDR
243240120.0,227,LDR
243242120.0,228,LDR
243244120.0,228,LDR
243246120.0,228,LDR
243248120.0,228,LDR
243250120.0,228,LDR
243252120.0,228,LDR
243254120.0,227,LDR
243256120.0,227,LDR
243258120.0,227,LDR
243260120.0,227,LDR
243262120.0,227,LDR
243264120.0,227,LDR
243266120.0,228,LDR
243268120.0,228,LDR
243270120.0,228,LDR
243272120.0,228,LDR
243274120.0,228,LDR
243276120.0,228,LDR
243278120.0,227,LDR
243280120.0,229,LDR
243282120.0,227,LDR
243284120.0,228,LDR
243286120.0,228,LDR
243288120.0,228,LDR
243290120.0,228,LDR
243292120.0,228,LDR
243294120.0,227,LDR
243296120.0,227,LDR
243298120.0,228,LDR
243300120.0,227,LDR
243302120.0,228,LDR
243304120.0,228,LDR
243306120.0,228,LDR
243308120.0,228,LDR
243310120.0,228,LDR
243312120.0,228,LDR
243314120.0,228,LDR
243316120.0,228,LDR
243318120.0,227,LDR
243320120.0,227,LDR
243322120.0,228,LDR
243324120.0,227,LDR
243326120.0,228,LDR
243328120.0,228,LDR
243330120.0,228,LDR
243332120.0,227,LDR
243334120.0,227,LDR
243336120.0,227,LDR
243338120.0,227,LDR
243340120.0,227,LDR
243342120.0,228,LDR
243344120.0,228,LDR
243346120.0,228,LDR
243348120.0,229,LDR
243350120.0,227,LDR
243352120.0,228,LDR
243354120.0,227,LDR
243356120.0,227,LDR
243358120.0,227,LDR
243360120.0,228,LDR
243362120.0,227,LDR
243364120.0,227,LDR
243366120.0,227,LDR
243368120.0,227,LDR
243370120.0,228,LDR
243372120.0,227,LDR
243374120.0,228,LDR
243376120.0,227,LDR
243378120.0,228,LDR
243380120.0,228,LDR
243382120.0,227,LDR
243384120.0,228,LDR
243386120.0,227,LDR
243388120.0,228,LDR
243390120.0,227,LDR
243392120.0,227,LDR
243394120.0,227,LDR
243396120.0,228,LDR
243398120.0,227,LDR
243400120.0,227,LDR
243402120.0,228,LDR
243404120.0,227,LDR
243406120.0,228,LDR
243408120.0,228,LDR
243410120.0,228,LDR
243412120.0,228,LDR
243414120.0,228,LDR
243416120.0,228,LDR
243418120.0,228,LDR
243420120.0,228,LDR
243422120.0,227,LDR
243424120.0,228,LDR
243426120.0,228,LDR
243428120.0,228,LDR
243430120.0,227,LDR
243432120.0,227,LDR
243434120.0,227,LDR
243436120.0,227,LDR
243438120.0,227,LDR
243440120.0,228,LDR
243442120.0,227,LDR
243444120.0,228,LDR
243446120.0,228,LDR
243448120.0,228,LDR
243450120.0,228,LDR
243452120.0,228,LDR
243454120.0,228,LDR
243456120.0,227,LDR
243458120.0,227,LDR
243460120.0,227,LDR
243462120.0,227,LDR
243464120.0,227,LDR
243466120.0,228,LDR
243468120.0,228,LDR
243470120.0,227,LDR
243472120.0,228,LDR
243474120.0,228,LDR
243476120.0,228,LDR
243478120.0,227,LDR
243480120.0,228,LDR
243482120.0,228,LDR
243484120.0,228,LDR
243486120.0,228,LDR
243488120.0,228,LDR
243490120.0,228,LDR
243492120.0,227,LDR
243494120.0,228,LDR
243496120.0,227,LDR
243498120.0,227,LDR
243500120.0,228,LDR
243502120.0,227,LDR
243504120.0,227,LDR
243506120.0,228,LDR
243508120.0,228,LDR
243510120.0,228,LDR
243512120.0,228,LDR
243514120.0,228,LDR
243516120.0,227,LDR
243518120.0,227,LDR
243520120.0,227,LDR
243522120.0,227,LDR
243524120.0,227,LDR
243526120.0,228,LDR
243528120.0,227,LDR
243530120.0,227,LDR
243532120.0,227,LDR
243534120.0,227,LDR
243536120.0,227,LDR
243538120.0,228,LDR
243540120.0,227,LDR
243542120.0,227,LDR
243544120.0,228,LDR
243546120.0,228,LDR
243548120.0,228,LDR
243550120.0,228,LDR
243552120.0,228,LDR
243554120.0,227,LDR
243556120.0,227,LDR
243558120.0,226,LDR
243560120.0,227,LDR
243562120.0,227,LDR
243564120.0,228,LDR
243566120.0,228,LDR
243568120.0,227,LDR
243570120.0,228,LDR
243572120.0,228,LDR
243574120.0,228,LDR
243576120.0,227,LDR
243578120.0,227,LDR
243580120.0,228,LDR
243582120.0,228,LDR
243584120.0,227,LDR
243586120.0,228,LDR
243588120.0,228,LDR
243590120.0,227,LDR
243592120.0,227,LDR
243594120.0,227,LDR
243596120.0,227,LDR
243598120.0,226,LDR
243600120.0,228,LDR
243602120.0,227,LDR
243604120.0,227,LDR
243606120.0,228,LDR
243608120.0,227,LDR
